chrom	length	bases	mean	min	max
ptg000046l_1	3287143	32970255	10.03	0	53
ptg000046l_1_region	3287143	32970255	10.03	0	53
ptg000048l_1	881716	9050640	10.26	0	25
ptg000048l_1_region	881716	9050640	10.26	0	25
ptg000049l_1	2356921	34965234	14.84	0	178
ptg000049l_1_region	2356921	34965234	14.84	0	178
ptg000050l_1	534663	5524565	10.33	0	37
ptg000050l_1_region	534663	5524565	10.33	0	37
ptg000051l_1	1890847	18350459	9.70	0	31
ptg000051l_1_region	1890847	18350459	9.70	0	31
ptg000053l_1	1962604	20678491	10.54	0	28
ptg000053l_1_region	1962604	20678491	10.54	0	28
ptg000054l_1	183585	1270531	6.92	0	21
ptg000054l_1_region	183585	1270531	6.92	0	21
ptg000055l_1	637852	5915272	9.27	0	44
ptg000055l_1_region	637852	5915272	9.27	0	44
ptg000056l_1	431851	4201371	9.73	0	26
ptg000056l_1_region	431851	4201371	9.73	0	26
ptg000058l_1	135302	991470	7.33	0	21
ptg000058l_1_region	135302	991470	7.33	0	21
ptg000060l_1	188825	1924283	10.19	0	22
ptg000060l_1_region	188825	1924283	10.19	0	22
ptg000061l_1	144747	1579156	10.91	0	70
ptg000061l_1_region	144747	1579156	10.91	0	70
ptg000063l_1	984313	9444520	9.60	0	30
ptg000063l_1_region	984313	9444520	9.60	0	30
ptg000064l_1	124707	837050	6.71	0	16
ptg000064l_1_region	124707	837050	6.71	0	16
ptg000065l_1	313630	2139611	6.82	0	22
ptg000065l_1_region	313630	2139611	6.82	0	22
ptg000066l_1	127012	1105493	8.70	0	17
ptg000066l_1_region	127012	1105493	8.70	0	17
ptg000067l_1	279727	1724523	6.17	0	28
ptg000067l_1_region	279727	1724523	6.17	0	28
ptg000068l_1	1174275	10301559	8.77	0	35
ptg000068l_1_region	1174275	10301559	8.77	0	35
ptg000069l_1	348412	2548063	7.31	0	20
ptg000069l_1_region	348412	2548063	7.31	0	20
ptg000070l_1	277397	2431813	8.77	0	26
ptg000070l_1_region	277397	2431813	8.77	0	26
ptg000071l_1	78417	478059	6.10	0	18
ptg000071l_1_region	78417	478059	6.10	0	18
ptg000073l_1	878729	9215988	10.49	0	40
ptg000073l_1_region	878729	9215988	10.49	0	40
ptg000074l_1	4297895	39647067	9.22	0	37
ptg000074l_1_region	4297895	39647067	9.22	0	37
ptg000075l_1	38822	333143	8.58	0	29
ptg000075l_1_region	38822	333143	8.58	0	29
ptg000076l_1	1161857	9730565	8.38	0	24
ptg000076l_1_region	1161857	9730565	8.38	0	24
ptg000077l_1	2020233	17274139	8.55	0	62
ptg000077l_1_region	2020233	17274139	8.55	0	62
ptg000081l_1	1003219	9392836	9.36	0	47
ptg000081l_1_region	1003219	9392836	9.36	0	47
ptg000082l_1	765665	8587477	11.22	0	66
ptg000082l_1_region	765665	8587477	11.22	0	66
ptg000083l_1	135166	1577557	11.67	0	64
ptg000083l_1_region	135166	1577557	11.67	0	64
ptg000084l_1	652496	5690351	8.72	0	25
ptg000084l_1_region	652496	5690351	8.72	0	25
ptg000085l_1	591990	7661904	12.94	0	46
ptg000085l_1_region	591990	7661904	12.94	0	46
ptg000086l_1	1566885	16633436	10.62	0	78
ptg000086l_1_region	1566885	16633436	10.62	0	78
ptg000087l_1	231933	2091706	9.02	0	97
ptg000087l_1_region	231933	2091706	9.02	0	97
ptg000088l_1	310722	2100465	6.76	0	18
ptg000088l_1_region	310722	2100465	6.76	0	18
ptg000089l_1	90642	825500	9.11	0	25
ptg000089l_1_region	90642	825500	9.11	0	25
ptg000090l_1	94161	842196	8.94	0	22
ptg000090l_1_region	94161	842196	8.94	0	22
ptg000091l_1	106474	864526	8.12	0	74
ptg000091l_1_region	106474	864526	8.12	0	74
ptg000092l_1	94983	778480	8.20	0	25
ptg000092l_1_region	94983	778480	8.20	0	25
ptg000093l_1	1559311	15144802	9.71	0	31
ptg000093l_1_region	1559311	15144802	9.71	0	31
ptg000095l_1	366653	3107831	8.48	0	40
ptg000095l_1_region	366653	3107831	8.48	0	40
ptg000096l_1	661661	6398297	9.67	0	30
ptg000096l_1_region	661661	6398297	9.67	0	30
ptg000097l_1	707944	5725042	8.09	0	33
ptg000097l_1_region	707944	5725042	8.09	0	33
ptg000099l_1	853229	8338905	9.77	0	25
ptg000099l_1_region	853229	8338905	9.77	0	25
ptg000100l_1	2744947	26534320	9.67	0	43
ptg000100l_1_region	2744947	26534320	9.67	0	43
ptg000102l_1	1396630	12535851	8.98	0	24
ptg000102l_1_region	1396630	12535851	8.98	0	24
ptg000103l_1	1067840	8726970	8.17	0	52
ptg000103l_1_region	1067840	8726970	8.17	0	52
ptg000104l_1	262532	2265771	8.63	0	25
ptg000104l_1_region	262532	2265771	8.63	0	25
ptg000105l_1	872662	8568925	9.82	0	54
ptg000105l_1_region	872662	8568925	9.82	0	54
ptg000106l_1	1048502	8285418	7.90	0	33
ptg000106l_1_region	1048502	8285418	7.90	0	33
ptg000108l_1	2785599	27358357	9.82	0	31
ptg000108l_1_region	2785599	27358357	9.82	0	31
ptg000109l_1	2056794	19220646	9.34	0	46
ptg000109l_1_region	2056794	19220646	9.34	0	46
ptg000110l_1	1165893	10818188	9.28	0	33
ptg000110l_1_region	1165893	10818188	9.28	0	33
ptg000111l_1	860410	7584655	8.82	0	32
ptg000111l_1_region	860410	7584655	8.82	0	32
ptg000112l_1	310037	2820301	9.10	0	23
ptg000112l_1_region	310037	2820301	9.10	0	23
ptg000115l_1	2335839	23519389	10.07	0	29
ptg000115l_1_region	2335839	23519389	10.07	0	29
ptg000116l_1	469499	4316987	9.19	0	28
ptg000116l_1_region	469499	4316987	9.19	0	28
ptg000117l_1	406753	3508596	8.63	0	24
ptg000117l_1_region	406753	3508596	8.63	0	24
ptg000119l_1	1807034	16349966	9.05	0	30
ptg000119l_1_region	1807034	16349966	9.05	0	30
ptg000120l_1	1323317	14425180	10.90	0	50
ptg000120l_1_region	1323317	14425180	10.90	0	50
ptg000121l_1	280342	2328750	8.31	0	25
ptg000121l_1_region	280342	2328750	8.31	0	25
ptg000122l_1	1056360	10992201	10.41	0	58
ptg000122l_1_region	1056360	10992201	10.41	0	58
ptg000123l_1	725853	6873915	9.47	0	30
ptg000123l_1_region	725853	6873915	9.47	0	30
ptg000126l_1	296254	2772165	9.36	0	23
ptg000126l_1_region	296254	2772165	9.36	0	23
ptg000127l_1	1299274	11317786	8.71	0	27
ptg000127l_1_region	1299274	11317786	8.71	0	27
ptg000128l_1	708623	9660834	13.63	0	36
ptg000128l_1_region	708623	9660834	13.63	0	36
ptg000130l_1	154507	1177283	7.62	0	19
ptg000130l_1_region	154507	1177283	7.62	0	19
ptg000131l_1	241907	1817437	7.51	0	19
ptg000131l_1_region	241907	1817437	7.51	0	19
ptg000132l_1	725834	6509973	8.97	0	48
ptg000132l_1_region	725834	6509973	8.97	0	48
ptg000134l_1	744042	9483613	12.75	0	171
ptg000134l_1_region	744042	9483613	12.75	0	171
ptg000135l_1	2688661	25403328	9.45	0	34
ptg000135l_1_region	2688661	25403328	9.45	0	34
ptg000136l_1	3783687	36030234	9.52	0	55
ptg000136l_1_region	3783687	36030234	9.52	0	55
ptg000137l_1	112738	1381385	12.25	0	33
ptg000137l_1_region	112738	1381385	12.25	0	33
ptg000139l_1	1120073	9128161	8.15	0	37
ptg000139l_1_region	1120073	9128161	8.15	0	37
ptg000140l_1	415772	3652965	8.79	0	42
ptg000140l_1_region	415772	3652965	8.79	0	42
ptg000141l_1	624560	6114575	9.79	0	53
ptg000141l_1_region	624560	6114575	9.79	0	53
ptg000143l_1	3964861	35952920	9.07	0	309
ptg000143l_1_region	3964861	35952920	9.07	0	309
ptg000144l_1	205279	2011960	9.80	0	19
ptg000144l_1_region	205279	2011960	9.80	0	19
ptg000145l_1	499346	4578565	9.17	0	41
ptg000145l_1_region	499346	4578565	9.17	0	41
ptg000146l_1	308568	2386770	7.73	0	23
ptg000146l_1_region	308568	2386770	7.73	0	23
ptg000147l_1	628175	5953995	9.48	0	64
ptg000147l_1_region	628175	5953995	9.48	0	64
ptg000148l_1	1586636	10512181	6.63	0	24
ptg000148l_1_region	1586636	10512181	6.63	0	24
ptg000150l_1	646464	5885320	9.10	0	29
ptg000150l_1_region	646464	5885320	9.10	0	29
ptg000151l_1	271719	1907899	7.02	0	32
ptg000151l_1_region	271719	1907899	7.02	0	32
ptg000152l_1	215081	1795824	8.35	0	20
ptg000152l_1_region	215081	1795824	8.35	0	20
ptg000153l_1	230373	1945757	8.45	0	20
ptg000153l_1_region	230373	1945757	8.45	0	20
ptg000154l_1	1446940	13709178	9.47	0	36
ptg000154l_1_region	1446940	13709178	9.47	0	36
ptg000155l_1	244340	1963575	8.04	0	21
ptg000155l_1_region	244340	1963575	8.04	0	21
ptg000162l_1	3431271	47838096	13.94	0	321
ptg000162l_1_region	3431271	47838096	13.94	0	321
ptg000166l_1	341311	3678539	10.78	0	27
ptg000166l_1_region	341311	3678539	10.78	0	27
ptg000167l_1	226411	1867968	8.25	0	18
ptg000167l_1_region	226411	1867968	8.25	0	18
ptg000168l_1	1618980	15344219	9.48	0	30
ptg000168l_1_region	1618980	15344219	9.48	0	30
ptg000171l_1	311500	4442766	14.26	0	37
ptg000171l_1_region	311500	4442766	14.26	0	37
ptg000172l_1	1061725	9286626	8.75	0	37
ptg000172l_1_region	1061725	9286626	8.75	0	37
ptg000173l_1	1969476	18190710	9.24	0	29
ptg000173l_1_region	1969476	18190710	9.24	0	29
ptg000174l_1	113307	732507	6.46	0	91
ptg000174l_1_region	113307	732507	6.46	0	91
ptg000175l_1	913822	8065911	8.83	0	37
ptg000175l_1_region	913822	8065911	8.83	0	37
ptg000176l_1	282886	2667565	9.43	0	40
ptg000176l_1_region	282886	2667565	9.43	0	40
ptg000179l_1	975029	8304925	8.52	0	34
ptg000179l_1_region	975029	8304925	8.52	0	34
ptg000180l_1	2098151	21837582	10.41	0	65
ptg000180l_1_region	2098151	21837582	10.41	0	65
ptg000181l_1	1229614	11395897	9.27	0	36
ptg000181l_1_region	1229614	11395897	9.27	0	36
ptg000182l_1	1016035	9479604	9.33	0	25
ptg000182l_1_region	1016035	9479604	9.33	0	25
ptg000183l_1	1412545	13707709	9.70	0	26
ptg000183l_1_region	1412545	13707709	9.70	0	26
ptg000184l_1	1114327	14094974	12.65	0	585
ptg000184l_1_region	1114327	14094974	12.65	0	585
ptg000185l_1	898203	7897558	8.79	0	26
ptg000185l_1_region	898203	7897558	8.79	0	26
ptg000187l_1	301322	3122671	10.36	0	52
ptg000187l_1_region	301322	3122671	10.36	0	52
ptg000188l_1	112124	852450	7.60	0	18
ptg000188l_1_region	112124	852450	7.60	0	18
ptg000189l_1	350341	3097600	8.84	0	30
ptg000189l_1_region	350341	3097600	8.84	0	30
ptg000190l_1	681470	7786807	11.43	0	43
ptg000190l_1_region	681470	7786807	11.43	0	43
ptg000191l_1	3187155	30883776	9.69	0	38
ptg000191l_1_region	3187155	30883776	9.69	0	38
ptg000194l_1	207100	1737042	8.39	0	19
ptg000194l_1_region	207100	1737042	8.39	0	19
ptg000195l_1	448496	4454532	9.93	0	24
ptg000195l_1_region	448496	4454532	9.93	0	24
ptg000197l_1	288531	3509450	12.16	0	33
ptg000197l_1_region	288531	3509450	12.16	0	33
ptg000198l_1	1222818	12054012	9.86	0	50
ptg000198l_1_region	1222818	12054012	9.86	0	50
ptg000199l_1	620732	5032253	8.11	0	25
ptg000199l_1_region	620732	5032253	8.11	0	25
ptg000200l_1	529585	4980455	9.40	0	53
ptg000200l_1_region	529585	4980455	9.40	0	53
ptg000203l_1	919422	7849360	8.54	0	31
ptg000203l_1_region	919422	7849360	8.54	0	31
ptg000206l_1	560493	5082881	9.07	0	36
ptg000206l_1_region	560493	5082881	9.07	0	36
ptg000208l_1	168091	1996975	11.88	0	43
ptg000208l_1_region	168091	1996975	11.88	0	43
ptg000210l_1	2003485	19816684	9.89	0	75
ptg000210l_1_region	2003485	19816684	9.89	0	75
ptg000214l_1	338067	2839909	8.40	0	30
ptg000214l_1_region	338067	2839909	8.40	0	30
ptg000215l_1	146837	1349725	9.19	0	19
ptg000215l_1_region	146837	1349725	9.19	0	19
ptg000216l_1	572280	4963304	8.67	0	35
ptg000216l_1_region	572280	4963304	8.67	0	35
ptg000217l_1	434215	4001797	9.22	0	26
ptg000217l_1_region	434215	4001797	9.22	0	26
ptg000218l_1	12782	116255	9.10	1	16
ptg000218l_1_region	12782	116255	9.10	1	16
ptg000219l_1	2134074	17950726	8.41	0	26
ptg000219l_1_region	2134074	17950726	8.41	0	26
ptg000220l_1	55644	646299	11.61	0	45
ptg000220l_1_region	55644	646299	11.61	0	45
ptg000222l_1	2228298	21164277	9.50	0	39
ptg000222l_1_region	2228298	21164277	9.50	0	39
ptg000223l_1	433311	5101025	11.77	0	64
ptg000223l_1_region	433311	5101025	11.77	0	64
ptg000224l_1	37299	155545	4.17	0	12
ptg000224l_1_region	37299	155545	4.17	0	12
ptg000227l_1	3464105	35807198	10.34	0	298
ptg000227l_1_region	3464105	35807198	10.34	0	298
ptg000229l_1	1476078	14884061	10.08	0	42
ptg000229l_1_region	1476078	14884061	10.08	0	42
ptg000230l_1	882934	8600555	9.74	0	28
ptg000230l_1_region	882934	8600555	9.74	0	28
ptg000231l_1	538216	4189761	7.78	0	20
ptg000231l_1_region	538216	4189761	7.78	0	20
ptg000233l_1	208468	1569743	7.53	0	26
ptg000233l_1_region	208468	1569743	7.53	0	26
ptg000236l_1	668830	6051148	9.05	0	28
ptg000236l_1_region	668830	6051148	9.05	0	28
ptg000238l_1	995965	8698097	8.73	0	32
ptg000238l_1_region	995965	8698097	8.73	0	32
ptg000239l_1	115467	1372911	11.89	0	41
ptg000239l_1_region	115467	1372911	11.89	0	41
ptg000240l_1	512162	4599828	8.98	0	22
ptg000240l_1_region	512162	4599828	8.98	0	22
ptg000241l_1	111167	691136	6.22	0	15
ptg000241l_1_region	111167	691136	6.22	0	15
ptg000242l_1	1150216	10380978	9.03	0	49
ptg000242l_1_region	1150216	10380978	9.03	0	49
ptg000245l_1	1346963	12156647	9.03	0	75
ptg000245l_1_region	1346963	12156647	9.03	0	75
ptg000246l_1	775883	6788295	8.75	0	30
ptg000246l_1_region	775883	6788295	8.75	0	30
ptg000247l_1	1198885	10603924	8.84	0	27
ptg000247l_1_region	1198885	10603924	8.84	0	27
ptg000248l_1	285395	8632237	30.25	0	196
ptg000248l_1_region	285395	8632237	30.25	0	196
ptg000250l_1	987460	9049573	9.16	0	25
ptg000250l_1_region	987460	9049573	9.16	0	25
ptg000251l_1	471929	3423608	7.25	0	35
ptg000251l_1_region	471929	3423608	7.25	0	35
ptg000252l_1	957570	6984384	7.29	0	25
ptg000252l_1_region	957570	6984384	7.29	0	25
ptg000253l_1	167238	591528	3.54	0	26
ptg000253l_1_region	167238	591528	3.54	0	26
ptg000254l_1	75736	482134	6.37	0	23
ptg000254l_1_region	75736	482134	6.37	0	23
ptg000257l_1	404407	3777847	9.34	0	23
ptg000257l_1_region	404407	3777847	9.34	0	23
ptg000258l_1	1259294	12939706	10.28	0	40
ptg000258l_1_region	1259294	12939706	10.28	0	40
ptg000259l_1	440040	3645967	8.29	0	25
ptg000259l_1_region	440040	3645967	8.29	0	25
ptg000260l_1	2024170	18293181	9.04	0	41
ptg000260l_1_region	2024170	18293181	9.04	0	41
ptg000262l_1	392051	1386630	3.54	0	45
ptg000262l_1_region	392051	1386630	3.54	0	45
ptg000263l_1	296150	3512576	11.86	0	46
ptg000263l_1_region	296150	3512576	11.86	0	46
ptg000266l_1	555696	5164332	9.29	0	34
ptg000266l_1_region	555696	5164332	9.29	0	34
ptg000267l_1	69977	790962	11.30	0	18
ptg000267l_1_region	69977	790962	11.30	0	18
ptg000269l_1	1867934	15794644	8.46	0	33
ptg000269l_1_region	1867934	15794644	8.46	0	33
ptg000270l_1	127187	865883	6.81	0	17
ptg000270l_1_region	127187	865883	6.81	0	17
ptg000271l_1	164252	1170379	7.13	0	31
ptg000271l_1_region	164252	1170379	7.13	0	31
ptg000272l_1	1704531	16356340	9.60	0	38
ptg000272l_1_region	1704531	16356340	9.60	0	38
ptg000273l_1	507943	3810351	7.50	0	29
ptg000273l_1_region	507943	3810351	7.50	0	29
ptg000274l_1	150305	931255	6.20	0	18
ptg000274l_1_region	150305	931255	6.20	0	18
ptg000275l_1	1198434	10045129	8.38	0	27
ptg000275l_1_region	1198434	10045129	8.38	0	27
ptg000276l_1	730836	6615001	9.05	0	25
ptg000276l_1_region	730836	6615001	9.05	0	25
ptg000279l_1	303570	2475955	8.16	0	37
ptg000279l_1_region	303570	2475955	8.16	0	37
ptg000281l_1	555253	4772263	8.59	0	46
ptg000281l_1_region	555253	4772263	8.59	0	46
ptg000282l_1	2050740	19145454	9.34	0	86
ptg000282l_1_region	2050740	19145454	9.34	0	86
ptg000283l_1	815848	7537081	9.24	0	24
ptg000283l_1_region	815848	7537081	9.24	0	24
ptg000286l_1	539966	5437054	10.07	0	473
ptg000286l_1_region	539966	5437054	10.07	0	473
ptg000287l_1	162734	1085193	6.67	0	16
ptg000287l_1_region	162734	1085193	6.67	0	16
ptg000288l_1	537917	4761770	8.85	0	26
ptg000288l_1_region	537917	4761770	8.85	0	26
ptg000289l_1	1362773	12811217	9.40	0	83
ptg000289l_1_region	1362773	12811217	9.40	0	83
ptg000292l_1	76620	451690	5.90	0	16
ptg000292l_1_region	76620	451690	5.90	0	16
ptg000293l_1	1334173	13871905	10.40	0	50
ptg000293l_1_region	1334173	13871905	10.40	0	50
ptg000294l_1	161136	1571217	9.75	0	18
ptg000294l_1_region	161136	1571217	9.75	0	18
ptg000295l_1	156759	1207010	7.70	0	26
ptg000295l_1_region	156759	1207010	7.70	0	26
ptg000297l_1	38313	248920	6.50	0	16
ptg000297l_1_region	38313	248920	6.50	0	16
ptg000298l_1	30576	151925	4.97	0	10
ptg000298l_1_region	30576	151925	4.97	0	10
ptg000299l_1	695798	6140849	8.83	0	23
ptg000299l_1_region	695798	6140849	8.83	0	23
ptg000300l_1	148005	954590	6.45	0	20
ptg000300l_1_region	148005	954590	6.45	0	20
ptg000301l_1	545157	4119809	7.56	0	68
ptg000301l_1_region	545157	4119809	7.56	0	68
ptg000304l_1	331508	2115232	6.38	0	24
ptg000304l_1_region	331508	2115232	6.38	0	24
ptg000306l_1	1939064	19894847	10.26	0	57
ptg000306l_1_region	1939064	19894847	10.26	0	57
ptg000307l_1	142848	834738	5.84	0	16
ptg000307l_1_region	142848	834738	5.84	0	16
ptg000308l_1	326805	2644792	8.09	0	49
ptg000308l_1_region	326805	2644792	8.09	0	49
ptg000309l_1	1758290	16437869	9.35	0	43
ptg000309l_1_region	1758290	16437869	9.35	0	43
ptg000310l_1	2688971	25090759	9.33	0	64
ptg000310l_1_region	2688971	25090759	9.33	0	64
ptg000311l_1	507709	5981234	11.78	0	39
ptg000311l_1_region	507709	5981234	11.78	0	39
ptg000312l_1	1063356	10841404	10.20	0	33
ptg000312l_1_region	1063356	10841404	10.20	0	33
ptg000313l_1	741409	6254891	8.44	0	35
ptg000313l_1_region	741409	6254891	8.44	0	35
ptg000314l_1	2439501	29714523	12.18	0	42
ptg000314l_1_region	2439501	29714523	12.18	0	42
ptg000315l_1	262547	1827496	6.96	0	24
ptg000315l_1_region	262547	1827496	6.96	0	24
ptg000316l_1	707252	5716326	8.08	0	33
ptg000316l_1_region	707252	5716326	8.08	0	33
ptg000317l_1	586921	5899217	10.05	0	40
ptg000317l_1_region	586921	5899217	10.05	0	40
ptg000318l_1	834037	7111242	8.53	0	40
ptg000318l_1_region	834037	7111242	8.53	0	40
ptg000320l_1	1121516	10336727	9.22	0	57
ptg000320l_1_region	1121516	10336727	9.22	0	57
ptg000321l_1	3587061	31781617	8.86	0	88
ptg000321l_1_region	3587061	31781617	8.86	0	88
ptg000322l_1	437023	4479481	10.25	0	22
ptg000322l_1_region	437023	4479481	10.25	0	22
ptg000323l_1	852535	7350352	8.62	0	20
ptg000323l_1_region	852535	7350352	8.62	0	20
ptg000324l_1	836823	8116442	9.70	0	31
ptg000324l_1_region	836823	8116442	9.70	0	31
ptg000325l_1	353220	2348544	6.65	0	32
ptg000325l_1_region	353220	2348544	6.65	0	32
ptg000326l_1	1016864	6147496	6.05	0	22
ptg000326l_1_region	1016864	6147496	6.05	0	22
ptg000327l_1	723404	7764032	10.73	0	29
ptg000327l_1_region	723404	7764032	10.73	0	29
ptg000328l_1	105771	822407	7.78	0	18
ptg000328l_1_region	105771	822407	7.78	0	18
ptg000329l_1	914025	8376055	9.16	0	28
ptg000329l_1_region	914025	8376055	9.16	0	28
ptg000331l_1	2499077	25063031	10.03	0	29
ptg000331l_1_region	2499077	25063031	10.03	0	29
ptg000332l_1	68945	450003	6.53	0	32
ptg000332l_1_region	68945	450003	6.53	0	32
ptg000333l_1	309970	2684520	8.66	0	47
ptg000333l_1_region	309970	2684520	8.66	0	47
ptg000334l_1	1481659	14365694	9.70	0	36
ptg000334l_1_region	1481659	14365694	9.70	0	36
ptg000335l_1	467256	3448641	7.38	0	18
ptg000335l_1_region	467256	3448641	7.38	0	18
ptg000336l_1	1855004	17590626	9.48	0	60
ptg000336l_1_region	1855004	17590626	9.48	0	60
ptg000337l_1	70537	417979	5.93	0	21
ptg000337l_1_region	70537	417979	5.93	0	21
ptg000338l_1	261717	1923033	7.35	0	20
ptg000338l_1_region	261717	1923033	7.35	0	20
ptg000340l_1	31341	197905	6.31	0	19
ptg000340l_1_region	31341	197905	6.31	0	19
ptg000341l_1	1323596	11648379	8.80	0	78
ptg000341l_1_region	1323596	11648379	8.80	0	78
ptg000342l_1	538518	4681765	8.69	0	25
ptg000342l_1_region	538518	4681765	8.69	0	25
ptg000343l_1	2014236	18189912	9.03	0	28
ptg000343l_1_region	2014236	18189912	9.03	0	28
ptg000344l_1	1684115	17216950	10.22	0	89
ptg000344l_1_region	1684115	17216950	10.22	0	89
ptg000345l_1	1256037	12395648	9.87	0	29
ptg000345l_1_region	1256037	12395648	9.87	0	29
ptg000346l_1	45786	473795	10.35	0	24
ptg000346l_1_region	45786	473795	10.35	0	24
ptg000347l_1	41075	412952	10.05	0	19
ptg000347l_1_region	41075	412952	10.05	0	19
ptg000349l_1	2204234	18631547	8.45	0	34
ptg000349l_1_region	2204234	18631547	8.45	0	34
ptg000350l_1	1720262	15726460	9.14	0	30
ptg000350l_1_region	1720262	15726460	9.14	0	30
ptg000351l_1	35921	223823	6.23	0	18
ptg000351l_1_region	35921	223823	6.23	0	18
ptg000352l_1	242008	2212290	9.14	0	19
ptg000352l_1_region	242008	2212290	9.14	0	19
ptg000353l_1	671123	4976888	7.42	0	47
ptg000353l_1_region	671123	4976888	7.42	0	47
ptg000354l_1	84415	975297	11.55	1	30
ptg000354l_1_region	84415	975297	11.55	1	30
ptg000355l_1	303893	2658836	8.75	0	25
ptg000355l_1_region	303893	2658836	8.75	0	25
ptg000356l_1	363851	3027027	8.32	0	23
ptg000356l_1_region	363851	3027027	8.32	0	23
ptg000357l_1	2594736	30144048	11.62	0	76
ptg000357l_1_region	2594736	30144048	11.62	0	76
ptg000358l_1	312206	2077738	6.66	0	16
ptg000358l_1_region	312206	2077738	6.66	0	16
ptg000359l_1	254103	2509022	9.87	0	56
ptg000359l_1_region	254103	2509022	9.87	0	56
ptg000360l_1	813349	8527996	10.49	0	35
ptg000360l_1_region	813349	8527996	10.49	0	35
ptg000361l_1	1735517	16927982	9.75	0	46
ptg000361l_1_region	1735517	16927982	9.75	0	46
ptg000362l_1	254149	1959456	7.71	0	27
ptg000362l_1_region	254149	1959456	7.71	0	27
ptg000363l_1	886317	8616302	9.72	0	24
ptg000363l_1_region	886317	8616302	9.72	0	24
ptg000364l_1	685131	6941347	10.13	0	32
ptg000364l_1_region	685131	6941347	10.13	0	32
ptg000365l_1	131061	1131719	8.64	0	28
ptg000365l_1_region	131061	1131719	8.64	0	28
ptg000367l_1	476683	4025475	8.44	0	32
ptg000367l_1_region	476683	4025475	8.44	0	32
ptg000368l_1	5276269	50599205	9.59	0	42
ptg000368l_1_region	5276269	50599205	9.59	0	42
