chrom	length	bases	mean	min	max
ptg000040l_1	1733005	11652296	6.72	0	34
ptg000040l_1_region	1733005	11652296	6.72	0	34
ptg000041l_1	154533	925706	5.99	0	13
ptg000041l_1_region	154533	925706	5.99	0	13
ptg000043l_1	1204965	7945509	6.59	0	30
ptg000043l_1_region	1204965	7945509	6.59	0	30
ptg000044l_1	94748	260706	2.75	0	13
ptg000044l_1_region	94748	260706	2.75	0	13
ptg000045l_1	492275	1954432	3.97	0	120
ptg000045l_1_region	492275	1954432	3.97	0	120
ptg000046l_1	327139	1869866	5.72	0	28
ptg000046l_1_region	327139	1869866	5.72	0	28
ptg000047l_1	872861	5567365	6.38	0	22
ptg000047l_1_region	872861	5567365	6.38	0	22
ptg000048l_1	267187	1707472	6.39	0	14
ptg000048l_1_region	267187	1707472	6.39	0	14
ptg000049l_1	2613172	20045885	7.67	0	30
ptg000049l_1_region	2613172	20045885	7.67	0	30
ptg000050l_1	181505	809200	4.46	0	19
ptg000050l_1_region	181505	809200	4.46	0	19
ptg000051l_1	361702	2049913	5.67	0	15
ptg000051l_1_region	361702	2049913	5.67	0	15
ptg000052l_1	1893344	9723232	5.14	0	26
ptg000052l_1_region	1893344	9723232	5.14	0	26
ptg000053l_1	249816	1777191	7.11	0	22
ptg000053l_1_region	249816	1777191	7.11	0	22
ptg000054l_1	2153890	15564513	7.23	0	39
ptg000054l_1_region	2153890	15564513	7.23	0	39
ptg000055l_1	2483671	17227114	6.94	0	27
ptg000055l_1_region	2483671	17227114	6.94	0	27
ptg000056l_1	872788	5205113	5.96	0	18
ptg000056l_1_region	872788	5205113	5.96	0	18
ptg000057l_1	1766985	13145972	7.44	0	60
ptg000057l_1_region	1766985	13145972	7.44	0	60
ptg000058l_1	370373	2172930	5.87	0	18
ptg000058l_1_region	370373	2172930	5.87	0	18
ptg000059l_1	410718	2684274	6.54	0	22
ptg000059l_1_region	410718	2684274	6.54	0	22
ptg000060l_1	527093	3959115	7.51	0	27
ptg000060l_1_region	527093	3959115	7.51	0	27
ptg000061l_1	3211763	23570679	7.34	0	31
ptg000061l_1_region	3211763	23570679	7.34	0	31
ptg000062l_1	1612754	8909311	5.52	0	39
ptg000062l_1_region	1612754	8909311	5.52	0	39
ptg000063l_1	378872	1971238	5.20	0	18
ptg000063l_1_region	378872	1971238	5.20	0	18
ptg000065l_1	795592	5144111	6.47	0	25
ptg000065l_1_region	795592	5144111	6.47	0	25
ptg000066l_1	113674	557810	4.91	0	22
ptg000066l_1_region	113674	557810	4.91	0	22
ptg000067l_1	567839	3054780	5.38	0	18
ptg000067l_1_region	567839	3054780	5.38	0	18
ptg000068l_1	1200107	6295159	5.25	0	19
ptg000068l_1_region	1200107	6295159	5.25	0	19
ptg000069l_1	440038	2479937	5.64	0	17
ptg000069l_1_region	440038	2479937	5.64	0	17
ptg000070l_1	635141	3421322	5.39	0	18
ptg000070l_1_region	635141	3421322	5.39	0	18
ptg000071l_1	492128	2260086	4.59	0	14
ptg000071l_1_region	492128	2260086	4.59	0	14
ptg000073l_1	596027	2792274	4.68	0	12
ptg000073l_1_region	596027	2792274	4.68	0	12
ptg000075l_1	1362389	7989255	5.86	0	45
ptg000075l_1_region	1362389	7989255	5.86	0	45
ptg000078l_1	1849515	13216049	7.15	0	24
ptg000078l_1_region	1849515	13216049	7.15	0	24
ptg000079l_1	1553048	9776784	6.30	0	19
ptg000079l_1_region	1553048	9776784	6.30	0	19
ptg000080l_1	1248482	8091128	6.48	0	20
ptg000080l_1_region	1248482	8091128	6.48	0	20
ptg000082l_1	1741085	10409693	5.98	0	21
ptg000082l_1_region	1741085	10409693	5.98	0	21
ptg000083l_1	944999	5816590	6.16	0	51
ptg000083l_1_region	944999	5816590	6.16	0	51
ptg000084l_1	3696174	26977301	7.30	0	27
ptg000084l_1_region	3696174	26977301	7.30	0	27
ptg000085l_1	1772517	12841688	7.24	0	22
ptg000085l_1_region	1772517	12841688	7.24	0	22
ptg000086l_1	668477	4629897	6.93	0	20
ptg000086l_1_region	668477	4629897	6.93	0	20
ptg000087l_1	307370	466350	1.52	0	15
ptg000087l_1_region	307370	466350	1.52	0	15
ptg000088l_1	2675700	18518450	6.92	0	40
ptg000088l_1_region	2675700	18518450	6.92	0	40
ptg000089l_1	1527381	11738311	7.69	0	38
ptg000089l_1_region	1527381	11738311	7.69	0	38
ptg000090l_1	1489912	10744103	7.21	0	30
ptg000090l_1_region	1489912	10744103	7.21	0	30
ptg000091l_1	410195	2344147	5.71	0	16
ptg000091l_1_region	410195	2344147	5.71	0	16
ptg000092l_1	2127149	14083474	6.62	0	20
ptg000092l_1_region	2127149	14083474	6.62	0	20
ptg000093l_1	477205	2921019	6.12	0	19
ptg000093l_1_region	477205	2921019	6.12	0	19
ptg000095l_1	443974	3379972	7.61	0	51
ptg000095l_1_region	443974	3379972	7.61	0	51
ptg000096l_1	1811472	14486630	8.00	0	35
ptg000096l_1_region	1811472	14486630	8.00	0	35
ptg000098l_1	1463058	9383355	6.41	0	23
ptg000098l_1_region	1463058	9383355	6.41	0	23
ptg000101l_1	568537	4762349	8.38	0	39
ptg000101l_1_region	568537	4762349	8.38	0	39
ptg000102l_1	306991	2085891	6.79	0	27
ptg000102l_1_region	306991	2085891	6.79	0	27
ptg000103l_1	738690	4733665	6.41	0	17
ptg000103l_1_region	738690	4733665	6.41	0	17
ptg000105l_1	4970350	40353608	8.12	0	82
ptg000105l_1_region	4970350	40353608	8.12	0	82
ptg000106l_1	830955	4012478	4.83	0	18
ptg000106l_1_region	830955	4012478	4.83	0	18
ptg000107l_1	610488	6168998	10.11	0	64
ptg000107l_1_region	610488	6168998	10.11	0	64
ptg000108l_1	524569	3553118	6.77	0	20
ptg000108l_1_region	524569	3553118	6.77	0	20
ptg000109l_1	2434425	18514121	7.61	0	29
ptg000109l_1_region	2434425	18514121	7.61	0	29
ptg000110l_1	694748	4472065	6.44	0	19
ptg000110l_1_region	694748	4472065	6.44	0	19
ptg000111l_1	1886279	14134652	7.49	0	26
ptg000111l_1_region	1886279	14134652	7.49	0	26
ptg000112l_1	1407615	10170409	7.23	0	25
ptg000112l_1_region	1407615	10170409	7.23	0	25
ptg000113l_1	873124	6248893	7.16	0	38
ptg000113l_1_region	873124	6248893	7.16	0	38
ptg000114l_1	2003064	14556809	7.27	0	27
ptg000114l_1_region	2003064	14556809	7.27	0	27
ptg000115l_1	94480	388345	4.11	0	11
ptg000115l_1_region	94480	388345	4.11	0	11
ptg000116l_1	549585	2864535	5.21	0	20
ptg000116l_1_region	549585	2864535	5.21	0	20
ptg000117l_1	999763	6142513	6.14	0	22
ptg000117l_1_region	999763	6142513	6.14	0	22
ptg000118l_1	589492	3821464	6.48	0	22
ptg000118l_1_region	589492	3821464	6.48	0	22
ptg000120l_1	2480957	17620123	7.10	0	20
ptg000120l_1_region	2480957	17620123	7.10	0	20
ptg000121l_1	1320917	9829249	7.44	0	165
ptg000121l_1_region	1320917	9829249	7.44	0	165
ptg000123l_1	915833	8322601	9.09	0	55
ptg000123l_1_region	915833	8322601	9.09	0	55
ptg000124l_1	291375	1396710	4.79	0	19
ptg000124l_1_region	291375	1396710	4.79	0	19
ptg000126l_1	1277451	7951642	6.22	0	24
ptg000126l_1_region	1277451	7951642	6.22	0	24
ptg000127l_1	919908	5716305	6.21	0	123
ptg000127l_1_region	919908	5716305	6.21	0	123
ptg000128l_1	128665	434558	3.38	0	12
ptg000128l_1_region	128665	434558	3.38	0	12
ptg000130l_1	3405925	24169399	7.10	0	23
ptg000130l_1_region	3405925	24169399	7.10	0	23
ptg000132l_1	690063	4286186	6.21	0	23
ptg000132l_1_region	690063	4286186	6.21	0	23
ptg000133l_1	358350	2885121	8.05	0	18
ptg000133l_1_region	358350	2885121	8.05	0	18
ptg000134l_1	524336	4263834	8.13	0	33
ptg000134l_1_region	524336	4263834	8.13	0	33
ptg000135l_1	832229	4182320	5.03	0	115
ptg000135l_1_region	832229	4182320	5.03	0	115
ptg000139l_1	208592	530891	2.55	0	28
ptg000139l_1_region	208592	530891	2.55	0	28
ptg000141l_1	303809	1629001	5.36	0	28
ptg000141l_1_region	303809	1629001	5.36	0	28
ptg000142l_1	2190402	14196185	6.48	0	28
ptg000142l_1_region	2190402	14196185	6.48	0	28
ptg000143l_1	883044	6218555	7.04	0	28
ptg000143l_1_region	883044	6218555	7.04	0	28
ptg000144l_1	2444314	18521014	7.58	0	49
ptg000144l_1_region	2444314	18521014	7.58	0	49
ptg000145l_1	11518	48919	4.25	0	11
ptg000145l_1_region	11518	48919	4.25	0	11
ptg000146l_1	7492590	51060055	6.81	0	33
ptg000146l_1_region	7492590	51060055	6.81	0	33
ptg000149l_1	909849	7273045	7.99	0	108
ptg000149l_1_region	909849	7273045	7.99	0	108
ptg000151l_1	288085	1535843	5.33	0	15
ptg000151l_1_region	288085	1535843	5.33	0	15
ptg000152l_1	1331212	8473969	6.37	0	29
ptg000152l_1_region	1331212	8473969	6.37	0	29
ptg000153l_1	375346	1677160	4.47	0	22
ptg000153l_1_region	375346	1677160	4.47	0	22
ptg000154l_1	452370	1659841	3.67	0	13
ptg000154l_1_region	452370	1659841	3.67	0	13
ptg000156l_1	635326	3631215	5.72	0	19
ptg000156l_1_region	635326	3631215	5.72	0	19
ptg000157l_1	1182189	6316696	5.34	0	45
ptg000157l_1_region	1182189	6316696	5.34	0	45
ptg000158l_1	1623674	12457825	7.67	0	37
ptg000158l_1_region	1623674	12457825	7.67	0	37
ptg000159l_1	1008278	7340789	7.28	0	63
ptg000159l_1_region	1008278	7340789	7.28	0	63
ptg000160l_1	224206	1513664	6.75	0	18
ptg000160l_1_region	224206	1513664	6.75	0	18
ptg000161l_1	160579	579712	3.61	0	18
ptg000161l_1_region	160579	579712	3.61	0	18
ptg000162l_1	321650	2106724	6.55	0	22
ptg000162l_1_region	321650	2106724	6.55	0	22
ptg000163l_1	823142	4907415	5.96	0	30
ptg000163l_1_region	823142	4907415	5.96	0	30
ptg000166l_1	2051859	15254395	7.43	0	27
ptg000166l_1_region	2051859	15254395	7.43	0	27
ptg000167l_1	552886	4207763	7.61	0	29
ptg000167l_1_region	552886	4207763	7.61	0	29
ptg000168l_1	2396652	19092001	7.97	0	25
ptg000168l_1_region	2396652	19092001	7.97	0	25
ptg000170l_1	71920	411989	5.73	0	22
ptg000170l_1_region	71920	411989	5.73	0	22
ptg000172l_1	996812	6624552	6.65	0	34
ptg000172l_1_region	996812	6624552	6.65	0	34
ptg000173l_1	2831687	26065311	9.20	0	300
ptg000173l_1_region	2831687	26065311	9.20	0	300
ptg000174l_1	2837679	29391185	10.36	0	115
ptg000174l_1_region	2837679	29391185	10.36	0	115
ptg000176l_1	734222	4615538	6.29	0	20
ptg000176l_1_region	734222	4615538	6.29	0	20
ptg000177l_1	380365	2461213	6.47	0	17
ptg000177l_1_region	380365	2461213	6.47	0	17
ptg000178l_1	899325	6872180	7.64	0	25
ptg000178l_1_region	899325	6872180	7.64	0	25
ptg000179l_1	1589938	11005892	6.92	0	23
ptg000179l_1_region	1589938	11005892	6.92	0	23
ptg000180l_1	4958610	33669236	6.79	0	423
ptg000180l_1_region	4958610	33669236	6.79	0	423
ptg000181l_1	1076598	9356426	8.69	0	117
ptg000181l_1_region	1076598	9356426	8.69	0	117
ptg000182l_1	726590	4110680	5.66	0	21
ptg000182l_1_region	726590	4110680	5.66	0	21
ptg000183l_1	1486283	10632186	7.15	0	20
ptg000183l_1_region	1486283	10632186	7.15	0	20
ptg000184l_1	1328294	6192014	4.66	0	88
ptg000184l_1_region	1328294	6192014	4.66	0	88
ptg000186l_1	1078385	3264042	3.03	0	69
ptg000186l_1_region	1078385	3264042	3.03	0	69
ptg000187l_1	555860	2929121	5.27	0	51
ptg000187l_1_region	555860	2929121	5.27	0	51
ptg000189l_1	950716	7135966	7.51	0	19
ptg000189l_1_region	950716	7135966	7.51	0	19
ptg000190l_1	695878	4548311	6.54	0	28
ptg000190l_1_region	695878	4548311	6.54	0	28
ptg000191l_1	560346	3330562	5.94	0	16
ptg000191l_1_region	560346	3330562	5.94	0	16
ptg000193l_1	1088742	5316721	4.88	0	221
ptg000193l_1_region	1088742	5316721	4.88	0	221
ptg000194l_1	343069	1690592	4.93	0	16
ptg000194l_1_region	343069	1690592	4.93	0	16
ptg000196l_1	500977	3073868	6.14	0	20
ptg000196l_1_region	500977	3073868	6.14	0	20
ptg000197l_1	2050182	12581138	6.14	0	18
ptg000197l_1_region	2050182	12581138	6.14	0	18
ptg000198l_1	77175	356098	4.61	0	14
ptg000198l_1_region	77175	356098	4.61	0	14
ptg000199l_1	270854	1733918	6.40	0	16
ptg000199l_1_region	270854	1733918	6.40	0	16
ptg000201l_1	1194432	8805844	7.37	0	26
ptg000201l_1_region	1194432	8805844	7.37	0	26
ptg000202l_1	338903	3375977	9.96	0	36
ptg000202l_1_region	338903	3375977	9.96	0	36
ptg000203l_1	1285271	8477674	6.60	0	34
ptg000203l_1_region	1285271	8477674	6.60	0	34
ptg000204l_1	177711	695930	3.92	0	47
ptg000204l_1_region	177711	695930	3.92	0	47
ptg000205l_1	1218044	7804561	6.41	0	20
ptg000205l_1_region	1218044	7804561	6.41	0	20
ptg000210l_1	593359	3717787	6.27	0	26
ptg000210l_1_region	593359	3717787	6.27	0	26
ptg000212l_1	305324	1346504	4.41	0	19
ptg000212l_1_region	305324	1346504	4.41	0	19
ptg000213l_1	242993	1303637	5.36	0	13
ptg000213l_1_region	242993	1303637	5.36	0	13
ptg000216l_1	4834949	31564415	6.53	0	28
ptg000216l_1_region	4834949	31564415	6.53	0	28
ptg000217l_1	1345822	8903760	6.62	0	37
ptg000217l_1_region	1345822	8903760	6.62	0	37
ptg000218l_1	1256994	8401959	6.68	0	23
ptg000218l_1_region	1256994	8401959	6.68	0	23
ptg000219l_1	38657	266130	6.88	0	31
ptg000219l_1_region	38657	266130	6.88	0	31
ptg000220l_1	417906	2385478	5.71	0	16
ptg000220l_1_region	417906	2385478	5.71	0	16
ptg000221l_1	1634945	15349246	9.39	0	134
ptg000221l_1_region	1634945	15349246	9.39	0	134
ptg000224l_1	392325	3337785	8.51	0	52
ptg000224l_1_region	392325	3337785	8.51	0	52
ptg000225l_1	764210	5227164	6.84	0	21
ptg000225l_1_region	764210	5227164	6.84	0	21
ptg000226l_1	3213748	25963703	8.08	0	114
ptg000226l_1_region	3213748	25963703	8.08	0	114
ptg000227l_1	2462771	15512404	6.30	0	21
ptg000227l_1_region	2462771	15512404	6.30	0	21
ptg000228l_1	531801	3557798	6.69	0	17
ptg000228l_1_region	531801	3557798	6.69	0	17
ptg000229l_1	2590128	18260217	7.05	0	28
ptg000229l_1_region	2590128	18260217	7.05	0	28
ptg000230l_1	627622	3736117	5.95	0	18
ptg000230l_1_region	627622	3736117	5.95	0	18
ptg000231l_1	719154	4496139	6.25	0	22
ptg000231l_1_region	719154	4496139	6.25	0	22
ptg000232l_1	993414	9451541	9.51	0	45
ptg000232l_1_region	993414	9451541	9.51	0	45
ptg000233l_1	524192	2616320	4.99	0	19
ptg000233l_1_region	524192	2616320	4.99	0	19
ptg000235l_1	1180006	8039525	6.81	0	25
ptg000235l_1_region	1180006	8039525	6.81	0	25
ptg000236l_1	2007253	14178262	7.06	0	23
ptg000236l_1_region	2007253	14178262	7.06	0	23
ptg000237l_1	1396942	7345967	5.26	0	19
ptg000237l_1_region	1396942	7345967	5.26	0	19
ptg000238l_1	354683	1691655	4.77	0	17
ptg000238l_1_region	354683	1691655	4.77	0	17
ptg000239l_1	963045	8639211	8.97	0	179
ptg000239l_1_region	963045	8639211	8.97	0	179
ptg000240l_1	2143447	14044838	6.55	0	20
ptg000240l_1_region	2143447	14044838	6.55	0	20
ptg000241l_1	3017794	20362453	6.75	0	44
ptg000241l_1_region	3017794	20362453	6.75	0	44
ptg000242l_1	818506	4212897	5.15	0	18
ptg000242l_1_region	818506	4212897	5.15	0	18
ptg000243l_1	263463	1615678	6.13	0	20
ptg000243l_1_region	263463	1615678	6.13	0	20
ptg000244l_1	1152493	7654899	6.64	0	22
ptg000244l_1_region	1152493	7654899	6.64	0	22
ptg000246l_1	823475	4803000	5.83	0	23
ptg000246l_1_region	823475	4803000	5.83	0	23
ptg000247l_1	199791	2375443	11.89	0	33
ptg000247l_1_region	199791	2375443	11.89	0	33
ptg000248l_1	1457400	10673904	7.32	0	21
ptg000248l_1_region	1457400	10673904	7.32	0	21
ptg000250l_1	253398	1293224	5.10	0	21
ptg000250l_1_region	253398	1293224	5.10	0	21
ptg000251l_1	1320901	9346679	7.08	0	21
ptg000251l_1_region	1320901	9346679	7.08	0	21
ptg000252l_1	618470	3526066	5.70	0	20
ptg000252l_1_region	618470	3526066	5.70	0	20
ptg000253l_1	805007	5833647	7.25	0	164
ptg000253l_1_region	805007	5833647	7.25	0	164
ptg000254l_1	1250170	9652122	7.72	0	172
ptg000254l_1_region	1250170	9652122	7.72	0	172
ptg000255l_1	831340	6383520	7.68	0	21
ptg000255l_1_region	831340	6383520	7.68	0	21
ptg000256l_1	1025818	6562474	6.40	0	25
ptg000256l_1_region	1025818	6562474	6.40	0	25
ptg000257l_1	762619	6037356	7.92	0	41
ptg000257l_1_region	762619	6037356	7.92	0	41
ptg000258l_1	1965244	14700334	7.48	0	20
ptg000258l_1_region	1965244	14700334	7.48	0	20
ptg000259l_1	238620	1380268	5.78	0	21
ptg000259l_1_region	238620	1380268	5.78	0	21
ptg000260l_1	415691	1332635	3.21	0	20
ptg000260l_1_region	415691	1332635	3.21	0	20
ptg000261l_1	433214	2921783	6.74	0	21
ptg000261l_1_region	433214	2921783	6.74	0	21
ptg000262l_1	3886901	26271915	6.76	0	25
ptg000262l_1_region	3886901	26271915	6.76	0	25
ptg000264l_1	3169550	21650903	6.83	0	33
ptg000264l_1_region	3169550	21650903	6.83	0	33
ptg000265l_1	1518816	9681759	6.37	0	72
ptg000265l_1_region	1518816	9681759	6.37	0	72
ptg000266l_1	590855	3947025	6.68	0	19
ptg000266l_1_region	590855	3947025	6.68	0	19
ptg000269l_1	969621	7587461	7.83	0	27
ptg000269l_1_region	969621	7587461	7.83	0	27
ptg000270l_1	222292	1199353	5.40	0	15
ptg000270l_1_region	222292	1199353	5.40	0	15
ptg000272l_1	391583	2229935	5.69	0	39
ptg000272l_1_region	391583	2229935	5.69	0	39
ptg000274l_1	159812	924524	5.79	0	39
ptg000274l_1_region	159812	924524	5.79	0	39
ptg000275l_1	950644	4697540	4.94	0	19
ptg000275l_1_region	950644	4697540	4.94	0	19
ptg000277l_1	653682	4425624	6.77	0	25
ptg000277l_1_region	653682	4425624	6.77	0	25
ptg000278l_1	1146462	7356128	6.42	0	27
ptg000278l_1_region	1146462	7356128	6.42	0	27
ptg000280l_1	1112809	6341258	5.70	0	19
ptg000280l_1_region	1112809	6341258	5.70	0	19
ptg000281l_1	204536	1221424	5.97	0	17
ptg000281l_1_region	204536	1221424	5.97	0	17
ptg000282l_1	962993	3832629	3.98	0	25
ptg000282l_1_region	962993	3832629	3.98	0	25
ptg000286l_1	499241	2992291	5.99	0	21
ptg000286l_1_region	499241	2992291	5.99	0	21
ptg000287l_1	486252	2620258	5.39	0	24
ptg000287l_1_region	486252	2620258	5.39	0	24
ptg000288l_1	781569	4813203	6.16	0	21
ptg000288l_1_region	781569	4813203	6.16	0	21
ptg000289l_1	402491	3372662	8.38	0	31
ptg000289l_1_region	402491	3372662	8.38	0	31
ptg000290l_1	230781	1299953	5.63	0	18
ptg000290l_1_region	230781	1299953	5.63	0	18
ptg000291l_1	449828	2992407	6.65	0	32
ptg000291l_1_region	449828	2992407	6.65	0	32
ptg000292l_1	290188	1197532	4.13	0	27
ptg000292l_1_region	290188	1197532	4.13	0	27
ptg000293l_1	3251132	24334985	7.49	0	41
ptg000293l_1_region	3251132	24334985	7.49	0	41
ptg000294l_1	456701	2148385	4.70	0	25
ptg000294l_1_region	456701	2148385	4.70	0	25
ptg000295l_1	390530	1904437	4.88	0	33
ptg000295l_1_region	390530	1904437	4.88	0	33
ptg000298l_1	539519	3255267	6.03	0	16
ptg000298l_1_region	539519	3255267	6.03	0	16
ptg000299l_1	2667197	23279410	8.73	0	30
ptg000299l_1_region	2667197	23279410	8.73	0	30
ptg000300l_1	477177	2478688	5.19	0	21
ptg000300l_1_region	477177	2478688	5.19	0	21
ptg000301l_1	2056047	14232536	6.92	0	29
ptg000301l_1_region	2056047	14232536	6.92	0	29
ptg000302l_1	272914	1084593	3.97	0	19
ptg000302l_1_region	272914	1084593	3.97	0	19
ptg000303l_1	814266	7486635	9.19	0	114
ptg000303l_1_region	814266	7486635	9.19	0	114
ptg000305l_1	2359397	16753255	7.10	0	30
ptg000305l_1_region	2359397	16753255	7.10	0	30
ptg000306l_1	875252	6126931	7.00	0	24
ptg000306l_1_region	875252	6126931	7.00	0	24
ptg000308l_1	3281943	22608703	6.89	0	22
ptg000308l_1_region	3281943	22608703	6.89	0	22
ptg000309l_1	2550652	17623538	6.91	0	24
ptg000309l_1_region	2550652	17623538	6.91	0	24
ptg000310l_1	1232748	9558504	7.75	0	43
ptg000310l_1_region	1232748	9558504	7.75	0	43
ptg000311l_1	361223	2474147	6.85	0	23
ptg000311l_1_region	361223	2474147	6.85	0	23
ptg000312l_1	514372	3406747	6.62	0	24
ptg000312l_1_region	514372	3406747	6.62	0	24
ptg000313l_1	1596209	10355976	6.49	0	19
ptg000313l_1_region	1596209	10355976	6.49	0	19
ptg000314l_1	1727544	12028064	6.96	0	37
ptg000314l_1_region	1727544	12028064	6.96	0	37
ptg000316l_1	2678725	19277506	7.20	0	26
ptg000316l_1_region	2678725	19277506	7.20	0	26
ptg000318l_1	1089565	6029590	5.53	0	20
ptg000318l_1_region	1089565	6029590	5.53	0	20
ptg000319l_1	1884544	12893045	6.84	0	26
ptg000319l_1_region	1884544	12893045	6.84	0	26
ptg000321l_1	310073	2605351	8.40	0	137
ptg000321l_1_region	310073	2605351	8.40	0	137
ptg000323l_1	8967193	65246884	7.28	0	94
ptg000323l_1_region	8967193	65246884	7.28	0	94
ptg000324l_1	1116591	6243664	5.59	0	29
ptg000324l_1_region	1116591	6243664	5.59	0	29
ptg000325l_1	2509470	22575371	9.00	0	127
ptg000325l_1_region	2509470	22575371	9.00	0	127
ptg000326l_1	768526	4783569	6.22	0	19
ptg000326l_1_region	768526	4783569	6.22	0	19
ptg000327l_1	622577	3292910	5.29	0	24
ptg000327l_1_region	622577	3292910	5.29	0	24
ptg000329l_1	294202	1923882	6.54	0	20
ptg000329l_1_region	294202	1923882	6.54	0	20
ptg000330l_1	119827	843466	7.04	0	12
ptg000330l_1_region	119827	843466	7.04	0	12
ptg000331l_1	1232275	8912804	7.23	0	23
ptg000331l_1_region	1232275	8912804	7.23	0	23
ptg000332l_1	634585	4366626	6.88	0	23
ptg000332l_1_region	634585	4366626	6.88	0	23
ptg000333l_1	209017	1049313	5.02	0	16
ptg000333l_1_region	209017	1049313	5.02	0	16
ptg000334l_1	1677475	13134247	7.83	0	33
ptg000334l_1_region	1677475	13134247	7.83	0	33
ptg000337l_1	685269	4782968	6.98	0	18
ptg000337l_1_region	685269	4782968	6.98	0	18
ptg000339l_1	611204	2827421	4.63	0	15
ptg000339l_1_region	611204	2827421	4.63	0	15
ptg000340l_1	540027	3118525	5.77	0	24
ptg000340l_1_region	540027	3118525	5.77	0	24
ptg000341l_1	2294078	14927966	6.51	0	26
ptg000341l_1_region	2294078	14927966	6.51	0	26
ptg000342l_1	3083261	22868122	7.42	0	24
ptg000342l_1_region	3083261	22868122	7.42	0	24
ptg000343l_1	1546982	10639282	6.88	0	28
ptg000343l_1_region	1546982	10639282	6.88	0	28
ptg000344l_1	1883224	15338396	8.14	0	31
ptg000344l_1_region	1883224	15338396	8.14	0	31
ptg000345l_1	1354131	11844004	8.75	0	28
ptg000345l_1_region	1354131	11844004	8.75	0	28
ptg000346l_1	1504801	9129865	6.07	0	29
ptg000346l_1_region	1504801	9129865	6.07	0	29
ptg000347l_1	571508	3801446	6.65	0	27
ptg000347l_1_region	571508	3801446	6.65	0	27
ptg000348l_1	2604201	18372414	7.05	0	43
ptg000348l_1_region	2604201	18372414	7.05	0	43
ptg000350l_1	1458664	10038247	6.88	0	21
ptg000350l_1_region	1458664	10038247	6.88	0	21
ptg000351l_1	2121138	15427193	7.27	0	25
ptg000351l_1_region	2121138	15427193	7.27	0	25
ptg000352l_1	4132784	28360204	6.86	0	24
ptg000352l_1_region	4132784	28360204	6.86	0	24
ptg000353l_1	25168	115614	4.59	0	12
ptg000353l_1_region	25168	115614	4.59	0	12
ptg000354l_1	739641	4093826	5.53	0	19
ptg000354l_1_region	739641	4093826	5.53	0	19
ptg000355l_1	414555	2456299	5.93	0	21
ptg000355l_1_region	414555	2456299	5.93	0	21
ptg000356l_1	1038532	7637254	7.35	0	27
ptg000356l_1_region	1038532	7637254	7.35	0	27
ptg000357l_1	2366393	17327122	7.32	0	31
ptg000357l_1_region	2366393	17327122	7.32	0	31
