go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0035592	establishment of protein localization to extracellular region	biological_process	13	2042	78	31285	2.55	1.534e-03	1.018e-01		LOC120029114,LOC120032263,LOC120034246,LOC120039050,LOC120039223,LOC120039668,LOC120041746,LOC120041957,LOC120042395,LOC120042546,LOC120042547,LOC120042896,LOC120046321
GO:0070971	endoplasmic reticulum exit site	cellular_component	10	2042	52	31285	2.95	1.738e-03	1.057e-01		LOC120029114,LOC120032359,LOC120039223,LOC120039668,LOC120041957,LOC120042395,LOC120042546,LOC120042547,LOC120042896,LOC120056946
GO:0031047	regulatory ncRNA-mediated gene silencing	biological_process	10	2042	52	31285	2.95	1.738e-03	1.057e-01		LOC120018286,LOC120031391,LOC120036471,LOC120037695,LOC120037845,LOC120048344,LOC120065617,LOC120066515,pld6,snd1
GO:0070573	metallodipeptidase activity	molecular_function	4	2042	9	31285	6.81	1.747e-03	1.057e-01		LOC120025051,LOC120047313,LOC120047675,LOC120048314
GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	molecular_function	10	2042	53	31285	2.89	2.019e-03	1.146e-01	Y	LOC120025336,LOC120036659,LOC120041565,LOC120043482,LOC120044830,LOC120044841,LOC120048161,LOC120048506,LOC120048835,LOC120056044
GO:0016805	dipeptidase activity	molecular_function	5	2042	15	31285	5.11	2.036e-03	1.146e-01		LOC120025051,LOC120032886,LOC120047313,LOC120047675,LOC120048314
GO:1903305	regulation of regulated secretory pathway	biological_process	11	2042	62	31285	2.72	2.063e-03	1.146e-01		LOC120024806,LOC120025245,LOC120034026,LOC120047651,LOC120047655,LOC120049066,LOC120049373,LOC120049375,LOC120050139,LOC120056443,syt17
GO:0042287	MHC protein binding	molecular_function	6	2042	22	31285	4.18	2.307e-03	1.241e-01		LOC120019104,LOC120031572,LOC120036052,LOC120036644,LOC120048301,LOC120048594
GO:1990782	protein tyrosine kinase binding	molecular_function	11	2042	63	31285	2.68	2.355e-03	1.241e-01		LOC120019104,LOC120031572,LOC120036052,LOC120036644,LOC120043547,LOC120047474,LOC120048301,LOC120048594,LOC120048766,LOC120050008,LOC120052143
GO:0017158	regulation of calcium ion-dependent exocytosis	biological_process	9	2042	46	31285	3.0	2.575e-03	1.324e-01		LOC120024806,LOC120025245,LOC120034026,LOC120047651,LOC120049066,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0043651	linoleic acid metabolic process	biological_process	4	2042	10	31285	6.13	2.762e-03	1.385e-01		LOC120035040,LOC120035180,LOC120040132,LOC120040133
GO:0017157	regulation of exocytosis	biological_process	17	2042	124	31285	2.1	2.916e-03	1.427e-01		LOC120024806,LOC120025245,LOC120034026,LOC120034246,LOC120039050,LOC120041746,LOC120046321,LOC120047651,LOC120047655,LOC120049066,LOC120049373,LOC120049375,LOC120050139,LOC120055773,LOC120056187,LOC120056443,syt17
GO:0120254	olefinic compound metabolic process	biological_process	10	2042	57	31285	2.69	3.529e-03	1.687e-01		LOC120025028,LOC120035040,LOC120035180,LOC120036659,LOC120039976,LOC120040132,LOC120040133,LOC120040682,LOC120048161,LOC120050736
GO:0010558	negative regulation of macromolecule biosynthetic process	biological_process	72	2042	800	31285	1.38	3.687e-03	1.723e-01		LOC120018286,LOC120019509,LOC120021680,LOC120021902,LOC120023423,LOC120026950,LOC120028584,LOC120028837,LOC120028850,LOC120028993,LOC120030812,LOC120030825,LOC120031079,LOC120031166,LOC120031391,LOC120031537,LOC120032414,LOC120032499,LOC120032657,LOC120032805,LOC120033324,LOC120033377,LOC120033605,LOC120033652,LOC120033676
GO:0019901	protein kinase binding	molecular_function	27	2042	239	31285	1.73	3.930e-03	1.796e-01		LOC120019104,LOC120024897,LOC120031572,LOC120032522,LOC120032941,LOC120033559,LOC120034740,LOC120034795,LOC120036052,LOC120036644,LOC120037821,LOC120038470,LOC120040646,LOC120043547,LOC120044183,LOC120044831,LOC120047474,LOC120048268,LOC120048301,LOC120048594,LOC120048766,LOC120049962,LOC120049991,LOC120050008,LOC120052143
GO:0051170	import into nucleus	biological_process	14	2042	98	31285	2.19	4.524e-03	2.022e-01		LOC120020451,LOC120028225,LOC120031131,LOC120032601,LOC120033566,LOC120033919,LOC120041235,LOC120045335,LOC120048216,LOC120048519,LOC120049857,LOC120050035,LOC120051404,LOC120065556
GO:0042221	response to chemical	biological_process	83	2042	954	31285	1.33	4.737e-03	2.072e-01		LOC120018346,LOC120019104,LOC120024622,LOC120024702,LOC120024806,LOC120024829,LOC120025109,LOC120025245,LOC120025336,LOC120027037,LOC120027678,LOC120031079,LOC120031421,LOC120031572,LOC120031595,LOC120031612,LOC120031797,LOC120032119,LOC120032502,LOC120032980,LOC120033139,LOC120033389,LOC120033549,LOC120033879,LOC120034026
GO:0051049	regulation of transport	biological_process	49	2042	513	31285	1.46	5.037e-03	2.158e-01		LOC120017353,LOC120022592,LOC120024806,LOC120025245,LOC120031184,LOC120031618,LOC120031836,LOC120034026,LOC120034246,LOC120036772,LOC120037821,LOC120038951,LOC120039050,LOC120041746,LOC120043863,LOC120044026,LOC120044552,LOC120044647,LOC120044655,LOC120044680,LOC120044725,LOC120046321,LOC120047211,LOC120047269,LOC120047274
GO:0030276	clathrin binding	molecular_function	14	2042	100	31285	2.14	5.430e-03	2.258e-01		LOC120024806,LOC120025245,LOC120028698,LOC120034026,LOC120036155,LOC120038199,LOC120047651,LOC120049066,LOC120049373,LOC120049375,LOC120052902,LOC120056443,LOC120065437,syt17
GO:0090482	vitamin transmembrane transporter activity	molecular_function	7	2042	34	31285	3.15	5.645e-03	2.258e-01		LOC120018632,LOC120019488,LOC120031241,LOC120033455,LOC120036647,LOC120045539,LOC120048529
GO:0019953	sexual reproduction	biological_process	26	2042	234	31285	1.7	5.705e-03	2.258e-01		LOC120020163,LOC120024827,LOC120028892,LOC120032709,LOC120033969,LOC120036138,LOC120036166,LOC120037200,LOC120039674,LOC120039678,LOC120040882,LOC120041210,LOC120042561,LOC120042900,LOC120044686,LOC120047196,LOC120047331,LOC120047536,LOC120048405,LOC120048555,LOC120050044,LOC120051397,LOC120051407,LOC120052221,msh5
GO:0071277	cellular response to calcium ion	biological_process	10	2042	61	31285	2.51	5.821e-03	2.258e-01		LOC120024806,LOC120024829,LOC120025245,LOC120034026,LOC120047651,LOC120049066,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0071248	cellular response to metal ion	biological_process	10	2042	61	31285	2.51	5.821e-03	2.258e-01		LOC120024806,LOC120024829,LOC120025245,LOC120034026,LOC120047651,LOC120049066,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0009890	negative regulation of biosynthetic process	biological_process	72	2042	818	31285	1.35	6.220e-03	2.368e-01		LOC120018286,LOC120019509,LOC120021680,LOC120021902,LOC120023423,LOC120026950,LOC120028584,LOC120028837,LOC120028850,LOC120028993,LOC120030812,LOC120030825,LOC120031079,LOC120031166,LOC120031391,LOC120031537,LOC120032414,LOC120032499,LOC120032657,LOC120032805,LOC120033324,LOC120033377,LOC120033605,LOC120033652,LOC120033676
GO:0061608	nuclear import signal receptor activity	molecular_function	6	2042	27	31285	3.4	6.919e-03	2.496e-01		LOC120028225,LOC120033919,LOC120041235,LOC120048519,LOC120051404,LOC120065556
GO:0007288	sperm axoneme assembly	biological_process	6	2042	27	31285	3.4	6.919e-03	2.496e-01		LOC120037200,LOC120039674,LOC120039678,LOC120041210,LOC120042561,LOC120042900
GO:0120316	sperm flagellum assembly	biological_process	6	2042	27	31285	3.4	6.919e-03	2.496e-01		LOC120037200,LOC120039674,LOC120039678,LOC120041210,LOC120042561,LOC120042900
GO:0140168	nuclear ribonucleoprotein granule	cellular_component	10	2042	63	31285	2.43	7.334e-03	2.500e-01		LOC120031130,LOC120033139,LOC120034312,LOC120044542,LOC120046489,LOC120048537,LOC120050036,LOC120050082,LOC120061449,si:dkey-38n4.2
GO:0004252	serine-type endopeptidase activity	molecular_function	22	2042	192	31285	1.76	7.341e-03	2.500e-01		LOC120023029,LOC120025233,LOC120025261,LOC120028920,LOC120032927,LOC120036772,LOC120037177,LOC120037787,LOC120040386,LOC120047283,LOC120047639,LOC120048547,LOC120048555,LOC120048572,LOC120048639,LOC120050096,LOC120050120,LOC120051452,LOC120056966,LOC120062827,pcsk6,rhbdl2
GO:1903530	regulation of secretion by cell	biological_process	21	2042	181	31285	1.78	7.551e-03	2.500e-01		LOC120024806,LOC120025245,LOC120034026,LOC120034246,LOC120036772,LOC120039050,LOC120041746,LOC120046321,LOC120047274,LOC120047651,LOC120047655,LOC120049066,LOC120049373,LOC120049375,LOC120050139,LOC120052904,LOC120055773,LOC120056187,LOC120056443,LOC120056656,syt17
GO:0016607	nuclear speck	cellular_component	9	2042	54	31285	2.55	7.788e-03	2.500e-01		LOC120031130,LOC120033139,LOC120034312,LOC120044542,LOC120046489,LOC120050036,LOC120050082,LOC120061449,si:dkey-38n4.2
GO:0019900	kinase binding	molecular_function	28	2042	264	31285	1.62	7.936e-03	2.500e-01		LOC120019104,LOC120024897,LOC120025046,LOC120031572,LOC120032522,LOC120032941,LOC120033559,LOC120034740,LOC120034795,LOC120036052,LOC120036644,LOC120037821,LOC120038470,LOC120040646,LOC120043547,LOC120044183,LOC120044831,LOC120047474,LOC120048268,LOC120048301,LOC120048594,LOC120048766,LOC120049962,LOC120049991,LOC120050008
GO:0031420	alkali metal ion binding	molecular_function	3	2042	7	31285	6.57	7.962e-03	2.500e-01		LOC120024980,LOC120052092,pklr
GO:0030955	potassium ion binding	molecular_function	3	2042	7	31285	6.57	7.962e-03	2.500e-01		LOC120024980,LOC120052092,pklr
GO:0060627	regulation of vesicle-mediated transport	biological_process	21	2042	182	31285	1.77	8.026e-03	2.500e-01		LOC120017353,LOC120024806,LOC120025245,LOC120031184,LOC120031836,LOC120034026,LOC120034246,LOC120037821,LOC120039050,LOC120041746,LOC120046321,LOC120047651,LOC120047655,LOC120049066,LOC120049373,LOC120049375,LOC120050139,LOC120055773,LOC120056187,LOC120056443,syt17
GO:0051046	regulation of secretion	biological_process	21	2042	182	31285	1.77	8.026e-03	2.500e-01		LOC120024806,LOC120025245,LOC120034026,LOC120034246,LOC120036772,LOC120039050,LOC120041746,LOC120046321,LOC120047274,LOC120047651,LOC120047655,LOC120049066,LOC120049373,LOC120049375,LOC120050139,LOC120052904,LOC120055773,LOC120056187,LOC120056443,LOC120056656,syt17
GO:0006606	protein import into nucleus	biological_process	13	2042	96	31285	2.07	9.505e-03	2.917e-01		LOC120020451,LOC120028225,LOC120031131,LOC120032601,LOC120033566,LOC120033919,LOC120041235,LOC120048216,LOC120048519,LOC120049857,LOC120050035,LOC120051404,LOC120065556
GO:0042176	regulation of protein catabolic process	biological_process	16	2042	129	31285	1.9	9.972e-03	3.015e-01		LOC120034359,LOC120035140,LOC120038032,LOC120039357,LOC120041558,LOC120042342,LOC120042708,LOC120042870,LOC120044093,LOC120048508,LOC120048510,LOC120049327,LOC120056706,commd1,dda1,fzr1b
GO:0036379	myofilament	cellular_component	7	2042	38	31285	2.82	1.055e-02	3.100e-01		LOC120032279,LOC120038989,LOC120040272,LOC120048421,LOC120049116,LOC120052905,tnnt2c
GO:0005865	striated muscle thin filament	cellular_component	7	2042	38	31285	2.82	1.055e-02	3.100e-01	Y	LOC120032279,LOC120038989,LOC120040272,LOC120048421,LOC120049116,LOC120052905,tnnt2c
GO:0030258	lipid modification	biological_process	19	2042	164	31285	1.77	1.083e-02	3.137e-01	Y	LOC120030861,LOC120031692,LOC120033554,LOC120035040,LOC120035180,LOC120039490,LOC120040132,LOC120040133,LOC120040290,LOC120040861,LOC120041657,LOC120045774,LOC120046331,LOC120048367,LOC120048521,LOC120049318,LOC120049537,mboat7,plppr2b
GO:0042813	Wnt receptor activity	molecular_function	6	2042	30	31285	3.06	1.174e-02	3.308e-01		LOC120018062,LOC120028700,LOC120031410,LOC120034387,LOC120048534,LOC120051282
GO:0051180	vitamin transport	biological_process	6	2042	30	31285	3.06	1.174e-02	3.308e-01		LOC120018632,LOC120019488,LOC120031241,LOC120033455,LOC120036647,LOC120048529
GO:0007286	spermatid development	biological_process	7	2042	39	31285	2.75	1.215e-02	3.322e-01		LOC120037200,LOC120039674,LOC120039678,LOC120041210,LOC120042561,LOC120042900,LOC120048405
GO:0097435	supramolecular fiber organization	biological_process	49	2042	539	31285	1.39	1.226e-02	3.322e-01		LOC120023518,LOC120025754,LOC120027158,LOC120028698,LOC120030940,LOC120030952,LOC120031749,LOC120032279,LOC120032491,LOC120032669,LOC120032889,LOC120033956,LOC120034014,LOC120034037,LOC120034129,LOC120034359,LOC120034428,LOC120035288,LOC120036138,LOC120036925,LOC120038016,LOC120038574,LOC120038652,LOC120040387,LOC120040646
GO:0034440	lipid oxidation	biological_process	9	2042	58	31285	2.38	1.236e-02	3.322e-01	Y	LOC120035040,LOC120035180,LOC120039490,LOC120040132,LOC120040133,LOC120040290,LOC120041657,LOC120046331,LOC120049318
GO:0003950	NAD+ poly-ADP-ribosyltransferase activity	molecular_function	10	2042	68	31285	2.25	1.244e-02	3.322e-01		LOC120025046,LOC120036008,LOC120037326,LOC120049627,LOC120049936,LOC120049956,LOC120049957,LOC120052243,LOC120052846,LOC120052858
GO:0051592	response to calcium ion	biological_process	10	2042	69	31285	2.22	1.372e-02	3.408e-01		LOC120024806,LOC120024829,LOC120025245,LOC120034026,LOC120047651,LOC120049066,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0006805	xenobiotic metabolic process	biological_process	6	2042	31	31285	2.97	1.378e-02	3.408e-01		LOC120025336,LOC120041565,LOC120043482,LOC120044841,LOC120048835,LOC120056044
GO:0071466	cellular response to xenobiotic stimulus	biological_process	6	2042	31	31285	2.97	1.378e-02	3.408e-01		LOC120025336,LOC120041565,LOC120043482,LOC120044841,LOC120048835,LOC120056044
GO:0009410	response to xenobiotic stimulus	biological_process	6	2042	31	31285	2.97	1.378e-02	3.408e-01		LOC120025336,LOC120041565,LOC120043482,LOC120044841,LOC120048835,LOC120056044
GO:0044458	motile cilium assembly	biological_process	6	2042	31	31285	2.97	1.378e-02	3.408e-01		LOC120037200,LOC120039674,LOC120039678,LOC120041210,LOC120042561,LOC120042900
GO:0038179	neurotrophin signaling pathway	biological_process	4	2042	15	31285	4.09	1.381e-02	3.408e-01		LOC120031620,LOC120032514,LOC120040292,LOC120061462
GO:0048515	spermatid differentiation	biological_process	7	2042	40	31285	2.68	1.392e-02	3.408e-01		LOC120037200,LOC120039674,LOC120039678,LOC120041210,LOC120042561,LOC120042900,LOC120048405
GO:0034504	protein localization to nucleus	biological_process	13	2042	101	31285	1.97	1.425e-02	3.448e-01		LOC120020451,LOC120028225,LOC120031131,LOC120032601,LOC120033566,LOC120033919,LOC120041235,LOC120048216,LOC120048519,LOC120049857,LOC120050035,LOC120051404,LOC120065556
GO:0097729	9+2 motile cilium	cellular_component	8	2042	50	31285	2.45	1.498e-02	3.539e-01		LOC120037200,LOC120039002,LOC120039674,LOC120039678,LOC120041210,LOC120042561,LOC120042900,LOC120048405
GO:0036126	sperm flagellum	cellular_component	8	2042	50	31285	2.45	1.498e-02	3.539e-01		LOC120037200,LOC120039002,LOC120039674,LOC120039678,LOC120041210,LOC120042561,LOC120042900,LOC120048405
GO:0006402	mRNA catabolic process	biological_process	14	2042	113	31285	1.9	1.541e-02	3.601e-01		LOC120026950,LOC120028993,LOC120030812,LOC120031166,LOC120031537,LOC120033377,LOC120036671,LOC120039547,LOC120040304,LOC120040644,LOC120048153,LOC120049854,exosc8,snd1
GO:0000122	negative regulation of transcription by RNA polymerase II	biological_process	36	2042	379	31285	1.46	1.570e-02	3.625e-01		LOC120019509,LOC120021680,LOC120023423,LOC120028584,LOC120030825,LOC120031079,LOC120032414,LOC120032805,LOC120033324,LOC120033652,LOC120033676,LOC120034085,LOC120035004,LOC120035236,LOC120035241,LOC120035973,LOC120036759,LOC120037027,LOC120037617,LOC120038321,LOC120039199,LOC120039497,LOC120039521,LOC120039788,LOC120041890
GO:0001676	long-chain fatty acid metabolic process	biological_process	7	2042	41	31285	2.62	1.587e-02	3.625e-01	Y	LOC120035040,LOC120035180,LOC120039490,LOC120039976,LOC120040132,LOC120040133,acsl1a
GO:0070887	cellular response to chemical stimulus	biological_process	51	2042	574	31285	1.36	1.607e-02	3.632e-01		LOC120024702,LOC120024806,LOC120024829,LOC120025245,LOC120025336,LOC120027037,LOC120027678,LOC120031079,LOC120031595,LOC120031612,LOC120031797,LOC120032119,LOC120032502,LOC120033549,LOC120034026,LOC120034058,LOC120034216,LOC120034243,LOC120035004,LOC120036644,LOC120036690,LOC120037911,LOC120039050,LOC120039844,LOC120040682
GO:0005544	calcium-dependent phospholipid binding	molecular_function	12	2042	92	31285	2.0	1.642e-02	3.669e-01	Y	LOC120024806,LOC120024829,LOC120025245,LOC120034026,LOC120038590,LOC120047183,LOC120047651,LOC120049066,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0070004	cysteine-type exopeptidase activity	molecular_function	3	2042	9	31285	5.11	1.731e-02	3.728e-01		LOC120018346,LOC120032886,LOC120047181
GO:0004549	tRNA-specific ribonuclease activity	molecular_function	3	2042	9	31285	5.11	1.731e-02	3.728e-01		LOC120047755,LOC120047785,elac2
GO:0010038	response to metal ion	biological_process	11	2042	82	31285	2.06	1.737e-02	3.728e-01		LOC120024622,LOC120024806,LOC120024829,LOC120025245,LOC120034026,LOC120047651,LOC120049066,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0035461	vitamin transmembrane transport	biological_process	4	2042	16	31285	3.83	1.748e-02	3.728e-01		LOC120019488,LOC120033455,LOC120036647,LOC120048529
GO:0005506	iron ion binding	molecular_function	21	2042	196	31285	1.64	1.759e-02	3.728e-01		LOC120025336,LOC120029796,LOC120031264,LOC120031701,LOC120035040,LOC120035180,LOC120036659,LOC120036826,LOC120040132,LOC120040133,LOC120040682,LOC120041565,LOC120043482,LOC120044841,LOC120045561,LOC120048161,LOC120048793,LOC120048835,LOC120050736,LOC120051277,LOC120056044
GO:0008238	exopeptidase activity	molecular_function	16	2042	138	31285	1.78	1.818e-02	3.803e-01		LOC120018346,LOC120025051,LOC120032506,LOC120032886,LOC120037632,LOC120041567,LOC120047181,LOC120047313,LOC120047675,LOC120048092,LOC120048314,LOC120048547,LOC120049863,LOC120056261,ace2,cpo
