go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0072341	modified amino acid binding	molecular_function	10	2172	54	34266	2.92	1.884e-03	3.236e-01		LOC120024806,LOC120025245,LOC120033455,LOC120034026,LOC120047651,LOC120049373,LOC120049375,LOC120056443,ftcd,syt17
GO:0014059	regulation of dopamine secretion	biological_process	8	2172	38	34266	3.32	2.270e-03	3.599e-01		LOC120024806,LOC120025245,LOC120034026,LOC120047651,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0046903	secretion	biological_process	35	2172	335	34266	1.65	2.649e-03	3.748e-01		LOC120024806,LOC120025245,LOC120029114,LOC120032263,LOC120032954,LOC120034026,LOC120034168,LOC120034246,LOC120035434,LOC120039050,LOC120039225,LOC120039668,LOC120041746,LOC120041957,LOC120042395,LOC120042546,LOC120042547,LOC120042898,LOC120042919,LOC120043014,LOC120046321,LOC120047274,LOC120047646,LOC120047651,LOC120049117
GO:0009306	protein secretion	biological_process	13	2172	86	34266	2.38	2.912e-03	3.748e-01		LOC120029114,LOC120032263,LOC120034246,LOC120039050,LOC120039225,LOC120039668,LOC120041746,LOC120041957,LOC120042395,LOC120042546,LOC120042547,LOC120042898,LOC120046321
GO:0071692	protein localization to extracellular region	biological_process	13	2172	86	34266	2.38	2.912e-03	3.748e-01		LOC120029114,LOC120032263,LOC120034246,LOC120039050,LOC120039225,LOC120039668,LOC120041746,LOC120041957,LOC120042395,LOC120042546,LOC120042547,LOC120042898,LOC120046321
GO:0035592	establishment of protein localization to extracellular region	biological_process	13	2172	87	34266	2.36	3.229e-03	3.748e-01		LOC120029114,LOC120032263,LOC120034246,LOC120039050,LOC120039225,LOC120039668,LOC120041746,LOC120041957,LOC120042395,LOC120042546,LOC120042547,LOC120042898,LOC120046321
GO:0140352	export from cell	biological_process	36	2172	353	34266	1.61	3.469e-03	3.748e-01		LOC120024806,LOC120025245,LOC120029114,LOC120031067,LOC120032263,LOC120034026,LOC120034168,LOC120034246,LOC120035434,LOC120039050,LOC120039225,LOC120039668,LOC120041746,LOC120041957,LOC120042395,LOC120042546,LOC120042547,LOC120042898,LOC120042919,LOC120046321,LOC120047274,LOC120047646,LOC120047651,LOC120048543,LOC120049117
GO:0051170	import into nucleus	biological_process	14	2172	98	34266	2.25	3.495e-03	3.748e-01		LOC120020451,LOC120028225,LOC120031131,LOC120032601,LOC120033566,LOC120033919,LOC120041235,LOC120045335,LOC120048216,LOC120048519,LOC120049857,LOC120050035,LOC120051404,LOC120065556
GO:0032940	secretion by cell	biological_process	33	2172	317	34266	1.64	3.637e-03	3.748e-01		LOC120024806,LOC120025245,LOC120029114,LOC120032263,LOC120034026,LOC120034168,LOC120034246,LOC120035434,LOC120039050,LOC120039225,LOC120039668,LOC120041746,LOC120041957,LOC120042395,LOC120042546,LOC120042547,LOC120042898,LOC120042919,LOC120046321,LOC120047274,LOC120047646,LOC120047651,LOC120049117,LOC120049326,LOC120049373
GO:0050433	regulation of catecholamine secretion	biological_process	8	2172	42	34266	3.0	4.375e-03	3.769e-01		LOC120024806,LOC120025245,LOC120034026,LOC120047651,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0051952	regulation of amine transport	biological_process	8	2172	42	34266	3.0	4.375e-03	3.769e-01		LOC120024806,LOC120025245,LOC120034026,LOC120047651,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0001786	phosphatidylserine binding	molecular_function	8	2172	42	34266	3.0	4.375e-03	3.769e-01		LOC120024806,LOC120025245,LOC120034026,LOC120047651,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0016712	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	molecular_function	11	2172	70	34266	2.48	4.389e-03	3.769e-01	Y	LOC120025336,LOC120036659,LOC120041560,LOC120041565,LOC120043482,LOC120044830,LOC120044843,LOC120048161,LOC120048506,LOC120048835,LOC120056044
GO:0070971	endoplasmic reticulum exit site	cellular_component	10	2172	63	34266	2.5	6.006e-03	4.437e-01		LOC120029114,LOC120032359,LOC120039225,LOC120039668,LOC120041957,LOC120042395,LOC120042546,LOC120042547,LOC120042898,LOC120056946
GO:1903305	regulation of regulated secretory pathway	biological_process	10	2172	63	34266	2.5	6.006e-03	4.437e-01		LOC120024806,LOC120025245,LOC120034026,LOC120047651,LOC120047655,LOC120049373,LOC120049375,LOC120050139,LOC120056443,syt17
GO:0061608	nuclear import signal receptor activity	molecular_function	6	2172	27	34266	3.51	6.010e-03	4.437e-01		LOC120028225,LOC120033919,LOC120041235,LOC120048519,LOC120051404,LOC120065556
GO:0051049	regulation of transport	biological_process	49	2172	535	34266	1.44	6.454e-03	4.437e-01		LOC120017353,LOC120022592,LOC120024806,LOC120025245,LOC120027277,LOC120027286,LOC120031184,LOC120031618,LOC120031836,LOC120034026,LOC120034246,LOC120036772,LOC120037821,LOC120038951,LOC120039050,LOC120041746,LOC120043863,LOC120044026,LOC120044156,LOC120044552,LOC120044647,LOC120044655,LOC120044680,LOC120046321,LOC120047211
GO:0140168	nuclear ribonucleoprotein granule	cellular_component	10	2172	64	34266	2.47	6.723e-03	4.437e-01		LOC120031130,LOC120033505,LOC120034312,LOC120044542,LOC120046489,LOC120048537,LOC120050036,LOC120050082,LOC120061449,si:dkey-38n4.2
GO:0042176	regulation of protein catabolic process	biological_process	18	2172	150	34266	1.89	6.865e-03	4.437e-01		LOC120034359,LOC120035140,LOC120038031,LOC120039358,LOC120041601,LOC120041610,LOC120041621,LOC120041632,LOC120042708,LOC120042876,LOC120044692,LOC120048508,LOC120048510,LOC120049327,LOC120056706,commd1,dda1,fzr1b
GO:0017157	regulation of exocytosis	biological_process	16	2172	128	34266	1.97	7.117e-03	4.437e-01		LOC120024806,LOC120025245,LOC120034026,LOC120034246,LOC120039050,LOC120041746,LOC120046321,LOC120047651,LOC120047655,LOC120049373,LOC120049375,LOC120050139,LOC120055773,LOC120056187,LOC120056443,syt17
GO:0016607	nuclear speck	cellular_component	9	2172	55	34266	2.58	7.311e-03	4.437e-01		LOC120031130,LOC120033505,LOC120034312,LOC120044542,LOC120046489,LOC120050036,LOC120050082,LOC120061449,si:dkey-38n4.2
GO:0030955	potassium ion binding	molecular_function	3	2172	7	34266	6.76	7.335e-03	4.437e-01		LOC120024980,LOC120052092,pklr
GO:0031420	alkali metal ion binding	molecular_function	3	2172	7	34266	6.76	7.335e-03	4.437e-01		LOC120024980,LOC120052092,pklr
GO:0006606	protein import into nucleus	biological_process	13	2172	96	34266	2.14	7.535e-03	4.437e-01		LOC120020451,LOC120028225,LOC120031131,LOC120032601,LOC120033566,LOC120033919,LOC120041235,LOC120048216,LOC120048519,LOC120049857,LOC120050035,LOC120051404,LOC120065556
GO:0004252	serine-type endopeptidase activity	molecular_function	24	2172	223	34266	1.7	8.001e-03	4.580e-01		LOC120023029,LOC120025233,LOC120025261,LOC120028920,LOC120032927,LOC120036772,LOC120037177,LOC120037787,LOC120040386,LOC120047283,LOC120047285,LOC120047639,LOC120048547,LOC120048555,LOC120048572,LOC120048638,LOC120048768,LOC120050096,LOC120050120,LOC120051452,LOC120056970,LOC120062828,pcsk6,rhbdl2
GO:0051346	negative regulation of hydrolase activity	biological_process	12	2172	87	34266	2.18	8.681e-03	4.779e-01		LOC120029140,LOC120031347,LOC120038031,LOC120039358,LOC120041601,LOC120041610,LOC120041621,LOC120041632,LOC120042876,LOC120044692,LOC120048762,LOC120049327
GO:0017158	regulation of calcium ion-dependent exocytosis	biological_process	8	2172	47	34266	2.69	8.812e-03	4.779e-01		LOC120024806,LOC120025245,LOC120034026,LOC120047651,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0090482	vitamin transmembrane transporter activity	molecular_function	7	2172	38	34266	2.91	9.059e-03	4.788e-01		LOC120018632,LOC120019488,LOC120031241,LOC120033455,LOC120036647,LOC120045539,LOC120048529
GO:0004974	leukotriene receptor activity	molecular_function	4	2172	14	34266	4.51	9.639e-03	4.913e-01		LOC120049761,LOC120049762,LOC120049763,LOC120049765
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	18	2172	156	34266	1.82	1.017e-02	4.913e-01		LOC120027182,LOC120029017,LOC120031693,LOC120032418,LOC120034808,LOC120035248,LOC120035973,LOC120036755,LOC120041603,LOC120043215,LOC120045789,LOC120048190,LOC120048551,LOC120048585,LOC120048599,LOC120048779,LOC120049351,LOC120049959
GO:0001216	DNA-binding transcription activator activity	molecular_function	18	2172	156	34266	1.82	1.017e-02	4.913e-01		LOC120027182,LOC120029017,LOC120031693,LOC120032418,LOC120034808,LOC120035248,LOC120035973,LOC120036755,LOC120041603,LOC120043215,LOC120045789,LOC120048190,LOC120048551,LOC120048585,LOC120048599,LOC120048779,LOC120049351,LOC120049959
GO:0042813	Wnt receptor activity	molecular_function	6	2172	30	34266	3.16	1.025e-02	4.913e-01		LOC120018062,LOC120028700,LOC120031410,LOC120034387,LOC120048534,LOC120051282
GO:0030276	clathrin binding	molecular_function	13	2172	100	34266	2.05	1.052e-02	4.928e-01		LOC120024806,LOC120025245,LOC120028698,LOC120034026,LOC120036155,LOC120038199,LOC120047651,LOC120049373,LOC120049375,LOC120052902,LOC120056443,LOC120065437,syt17
GO:0006805	xenobiotic metabolic process	biological_process	7	2172	40	34266	2.76	1.199e-02	5.045e-01		LOC120025336,LOC120041560,LOC120041565,LOC120043482,LOC120044843,LOC120048835,LOC120056044
GO:0071466	cellular response to xenobiotic stimulus	biological_process	7	2172	40	34266	2.76	1.199e-02	5.045e-01		LOC120025336,LOC120041560,LOC120041565,LOC120043482,LOC120044843,LOC120048835,LOC120056044
GO:0009410	response to xenobiotic stimulus	biological_process	7	2172	40	34266	2.76	1.199e-02	5.045e-01		LOC120025336,LOC120041560,LOC120041565,LOC120043482,LOC120044843,LOC120048835,LOC120056044
GO:0006402	mRNA catabolic process	biological_process	14	2172	113	34266	1.95	1.221e-02	5.045e-01		LOC120026950,LOC120028993,LOC120030812,LOC120031166,LOC120031537,LOC120033377,LOC120036671,LOC120039547,LOC120040304,LOC120040644,LOC120048153,LOC120049854,exosc8,snd1
GO:0019953	sexual reproduction	biological_process	26	2172	256	34266	1.6	1.222e-02	5.045e-01		LOC120020163,LOC120024827,LOC120028892,LOC120032709,LOC120033969,LOC120036138,LOC120036166,LOC120037200,LOC120039674,LOC120039679,LOC120040882,LOC120041210,LOC120042537,LOC120042900,LOC120044686,LOC120047196,LOC120047331,LOC120047536,LOC120048405,LOC120048555,LOC120050044,LOC120051397,LOC120051407,LOC120052221,msh5
GO:0038179	neurotrophin signaling pathway	biological_process	4	2172	15	34266	4.21	1.249e-02	5.045e-01		LOC120031620,LOC120032514,LOC120040292,LOC120061462
GO:0036379	myofilament	cellular_component	8	2172	50	34266	2.52	1.273e-02	5.045e-01		LOC120032279,LOC120038989,LOC120038990,LOC120040272,LOC120048421,LOC120049116,LOC120052905,tnnt2c
GO:0005865	striated muscle thin filament	cellular_component	8	2172	50	34266	2.52	1.273e-02	5.045e-01	Y	LOC120032279,LOC120038989,LOC120038990,LOC120040272,LOC120048421,LOC120049116,LOC120052905,tnnt2c
GO:1903530	regulation of secretion by cell	biological_process	20	2172	185	34266	1.71	1.388e-02	5.129e-01		LOC120024806,LOC120025245,LOC120034026,LOC120034246,LOC120036772,LOC120039050,LOC120041746,LOC120046321,LOC120047274,LOC120047651,LOC120047655,LOC120049373,LOC120049375,LOC120050139,LOC120052904,LOC120055773,LOC120056187,LOC120056443,LOC120056656,syt17
GO:0071277	cellular response to calcium ion	biological_process	9	2172	61	34266	2.33	1.422e-02	5.129e-01		LOC120024806,LOC120024829,LOC120025245,LOC120034026,LOC120047651,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0071248	cellular response to metal ion	biological_process	9	2172	61	34266	2.33	1.422e-02	5.129e-01		LOC120024806,LOC120024829,LOC120025245,LOC120034026,LOC120047651,LOC120049373,LOC120049375,LOC120056443,syt17
GO:0034504	protein localization to nucleus	biological_process	13	2172	104	34266	1.97	1.435e-02	5.129e-01		LOC120020451,LOC120028225,LOC120031131,LOC120032601,LOC120033566,LOC120033919,LOC120041235,LOC120048216,LOC120048519,LOC120049857,LOC120050035,LOC120051404,LOC120065556
GO:0097435	supramolecular fiber organization	biological_process	49	2172	560	34266	1.38	1.440e-02	5.129e-01		LOC120023518,LOC120025754,LOC120027158,LOC120028698,LOC120030940,LOC120030952,LOC120031749,LOC120032279,LOC120032491,LOC120032669,LOC120032889,LOC120033956,LOC120034014,LOC120034037,LOC120034129,LOC120034359,LOC120034428,LOC120035288,LOC120036138,LOC120036925,LOC120038016,LOC120038574,LOC120038652,LOC120040387,LOC120040646
GO:0051046	regulation of secretion	biological_process	20	2172	186	34266	1.7	1.466e-02	5.129e-01		LOC120024806,LOC120025245,LOC120034026,LOC120034246,LOC120036772,LOC120039050,LOC120041746,LOC120046321,LOC120047274,LOC120047651,LOC120047655,LOC120049373,LOC120049375,LOC120050139,LOC120052904,LOC120055773,LOC120056187,LOC120056443,LOC120056656,syt17
GO:0030258	lipid modification	biological_process	19	2172	174	34266	1.72	1.468e-02	5.129e-01	Y	LOC120030861,LOC120031692,LOC120033554,LOC120034995,LOC120035025,LOC120039490,LOC120040132,LOC120040134,LOC120040290,LOC120040861,LOC120041657,LOC120045774,LOC120046331,LOC120048367,LOC120048521,LOC120049318,LOC120049537,mboat7,plppr2b
GO:0060627	regulation of vesicle-mediated transport	biological_process	20	2172	187	34266	1.69	1.547e-02	5.152e-01		LOC120017353,LOC120024806,LOC120025245,LOC120031184,LOC120031836,LOC120034026,LOC120034246,LOC120037821,LOC120039050,LOC120041746,LOC120046321,LOC120047651,LOC120047655,LOC120049373,LOC120049375,LOC120050139,LOC120055773,LOC120056187,LOC120056443,syt17
GO:0035770	ribonucleoprotein granule	cellular_component	23	2172	224	34266	1.62	1.566e-02	5.152e-01		LOC120026950,LOC120028993,LOC120030812,LOC120031130,LOC120031537,LOC120033377,LOC120033505,LOC120034312,LOC120036671,LOC120037845,LOC120044542,LOC120046489,LOC120047679,LOC120048153,LOC120048488,LOC120048537,LOC120050036,LOC120050082,LOC120051407,LOC120061449,LOC120065617,LOC120066515,si:dkey-38n4.2
GO:0070004	cysteine-type exopeptidase activity	molecular_function	3	2172	9	34266	5.26	1.600e-02	5.152e-01		LOC120018346,LOC120032886,LOC120047236
GO:0071398	cellular response to fatty acid	biological_process	3	2172	9	34266	5.26	1.600e-02	5.152e-01	Y	LOC120031595,LOC120047564,LOC120047565
GO:0004549	tRNA-specific ribonuclease activity	molecular_function	3	2172	9	34266	5.26	1.600e-02	5.152e-01		LOC120047755,LOC120047785,elac2
GO:0120254	olefinic compound metabolic process	biological_process	10	2172	73	34266	2.16	1.653e-02	5.162e-01		LOC120025028,LOC120034995,LOC120035025,LOC120036659,LOC120039976,LOC120040132,LOC120040134,LOC120040682,LOC120048161,LOC120050736
GO:0010951	negative regulation of endopeptidase activity	biological_process	10	2172	73	34266	2.16	1.653e-02	5.162e-01		LOC120029140,LOC120038031,LOC120039358,LOC120041601,LOC120041610,LOC120041621,LOC120041632,LOC120042876,LOC120044692,LOC120049327
GO:0006913	nucleocytoplasmic transport	biological_process	21	2172	202	34266	1.64	1.787e-02	5.241e-01		LOC120020451,LOC120028225,LOC120031131,LOC120032601,LOC120032609,LOC120032817,LOC120033566,LOC120033919,LOC120037670,LOC120041235,LOC120045335,LOC120048216,LOC120048519,LOC120049857,LOC120050035,LOC120051404,LOC120065556,alyref,ddx39ab,poldip3,xpo1a
GO:0051169	nuclear transport	biological_process	21	2172	202	34266	1.64	1.787e-02	5.241e-01		LOC120020451,LOC120028225,LOC120031131,LOC120032601,LOC120032609,LOC120032817,LOC120033566,LOC120033919,LOC120037670,LOC120041235,LOC120045335,LOC120048216,LOC120048519,LOC120049857,LOC120050035,LOC120051404,LOC120065556,alyref,ddx39ab,poldip3,xpo1a
GO:0051321	meiotic cell cycle	biological_process	13	2172	107	34266	1.92	1.787e-02	5.241e-01		LOC120028892,LOC120033969,LOC120036138,LOC120036166,LOC120040882,LOC120044686,LOC120047196,LOC120047331,LOC120047536,LOC120050044,LOC120051397,msh5,ncapd2
GO:0010629	negative regulation of gene expression	biological_process	29	2172	303	34266	1.51	1.808e-02	5.241e-01		LOC120018286,LOC120026950,LOC120028837,LOC120028993,LOC120030812,LOC120031166,LOC120031391,LOC120031537,LOC120033377,LOC120036471,LOC120036671,LOC120037512,LOC120037695,LOC120037845,LOC120039547,LOC120040304,LOC120040644,LOC120047694,LOC120047885,LOC120048153,LOC120048346,LOC120049316,LOC120049627,LOC120049854,LOC120065617
GO:0070918	regulatory ncRNA processing	biological_process	5	2172	25	34266	3.16	1.866e-02	5.241e-01		LOC120018286,LOC120031391,LOC120036471,LOC120037695,pld6
GO:0051180	vitamin transport	biological_process	6	2172	34	34266	2.78	1.873e-02	5.241e-01		LOC120018632,LOC120019488,LOC120031241,LOC120033455,LOC120036647,LOC120048529
GO:0009892	negative regulation of metabolic process	biological_process	86	2172	1083	34266	1.25	1.873e-02	5.241e-01		LOC120018286,LOC120019509,LOC120021902,LOC120023423,LOC120026950,LOC120028584,LOC120028837,LOC120028850,LOC120028993,LOC120029140,LOC120030812,LOC120030825,LOC120031079,LOC120031166,LOC120031347,LOC120031391,LOC120031537,LOC120032499,LOC120032805,LOC120032953,LOC120033377,LOC120033605,LOC120033676,LOC120033703,LOC120033969
GO:0008236	serine-type peptidase activity	molecular_function	25	2172	253	34266	1.56	1.882e-02	5.241e-01		LOC120023029,LOC120025233,LOC120025261,LOC120028920,LOC120032927,LOC120036772,LOC120037177,LOC120037787,LOC120040386,LOC120047283,LOC120047285,LOC120047639,LOC120048547,LOC120048555,LOC120048572,LOC120048638,LOC120048768,LOC120050096,LOC120050120,LOC120051452,LOC120056261,LOC120056970,LOC120062828,pcsk6,rhbdl2
GO:0043651	linoleic acid metabolic process	biological_process	4	2172	17	34266	3.71	1.969e-02	5.370e-01		LOC120034995,LOC120035025,LOC120040132,LOC120040134
GO:0140142	nucleocytoplasmic carrier activity	molecular_function	7	2172	44	34266	2.51	1.980e-02	5.370e-01		LOC120028225,LOC120033919,LOC120041235,LOC120048519,LOC120051404,LOC120065556,xpo1a
GO:0008238	exopeptidase activity	molecular_function	16	2172	144	34266	1.75	2.049e-02	5.444e-01		LOC120018346,LOC120025051,LOC120032506,LOC120032886,LOC120037632,LOC120041567,LOC120047236,LOC120047313,LOC120047675,LOC120048092,LOC120048314,LOC120048547,LOC120049863,LOC120056261,ace2,cpo
GO:0034440	lipid oxidation	biological_process	9	2172	65	34266	2.18	2.094e-02	5.444e-01	Y	LOC120034995,LOC120035025,LOC120039490,LOC120040132,LOC120040134,LOC120040290,LOC120041657,LOC120046331,LOC120049318
GO:0003950	NAD+ poly-ADP-ribosyltransferase activity	molecular_function	10	2172	76	34266	2.08	2.143e-02	5.444e-01		LOC120025046,LOC120036008,LOC120037326,LOC120049627,LOC120049936,LOC120049956,LOC120049957,LOC120052243,LOC120052846,LOC120052858
GO:0035145	exon-exon junction complex	cellular_component	3	2172	10	34266	4.73	2.179e-02	5.444e-01		LOC120031426,LOC120035029,LOC120049854
GO:0009411	response to UV	biological_process	3	2172	10	34266	4.73	2.179e-02	5.444e-01		LOC120035710,LOC120051989,primpol
GO:0016891	RNA endonuclease activity producing 5'-phosphomonoesters, hydrolytic mechanism	molecular_function	5	2172	26	34266	3.03	2.192e-02	5.444e-01		LOC120018286,LOC120047755,LOC120047785,elac2,pld6
GO:0005523	tropomyosin binding	molecular_function	5	2172	26	34266	3.03	2.192e-02	5.444e-01		LOC120032279,LOC120048421,LOC120049116,LOC120052905,tnnt2c
GO:0017171	serine hydrolase activity	molecular_function	25	2172	257	34266	1.53	2.235e-02	5.485e-01		LOC120023029,LOC120025233,LOC120025261,LOC120028920,LOC120032927,LOC120036772,LOC120037177,LOC120037787,LOC120040386,LOC120047283,LOC120047285,LOC120047639,LOC120048547,LOC120048555,LOC120048572,LOC120048638,LOC120048768,LOC120050096,LOC120050120,LOC120051452,LOC120056261,LOC120056970,LOC120062828,pcsk6,rhbdl2
GO:0045861	negative regulation of proteolysis	biological_process	10	2172	77	34266	2.05	2.328e-02	5.579e-01		LOC120029140,LOC120038031,LOC120039358,LOC120041601,LOC120041610,LOC120041621,LOC120041632,LOC120042876,LOC120044692,LOC120049327
GO:0010466	negative regulation of peptidase activity	biological_process	10	2172	77	34266	2.05	2.328e-02	5.579e-01		LOC120029140,LOC120038031,LOC120039358,LOC120041601,LOC120041610,LOC120041621,LOC120041632,LOC120042876,LOC120044692,LOC120049327
GO:0030660	Golgi-associated vesicle membrane	cellular_component	8	2172	56	34266	2.25	2.415e-02	5.667e-01		LOC120024700,LOC120024891,LOC120032263,LOC120036452,LOC120045713,LOC120047122,LOC120052902,LOC120065437
GO:0016604	nuclear body	cellular_component	12	2172	100	34266	1.89	2.434e-02	5.667e-01		LOC120030220,LOC120031130,LOC120033505,LOC120034312,LOC120044542,LOC120046489,LOC120048537,LOC120050036,LOC120050082,LOC120050467,LOC120061449,si:dkey-38n4.2
GO:0030239	myofibril assembly	biological_process	7	2172	46	34266	2.4	2.480e-02	5.667e-01		LOC120030952,LOC120032279,LOC120047688,LOC120048421,LOC120049116,LOC120052905,tnnt2c
GO:0032879	regulation of localization	biological_process	50	2172	595	34266	1.33	2.629e-02	5.667e-01		LOC120017353,LOC120022592,LOC120024806,LOC120025245,LOC120027277,LOC120027286,LOC120031184,LOC120031618,LOC120031836,LOC120034026,LOC120034246,LOC120036772,LOC120037821,LOC120038951,LOC120039050,LOC120041746,LOC120043863,LOC120044026,LOC120044156,LOC120044552,LOC120044647,LOC120044655,LOC120044680,LOC120046321,LOC120047211
GO:0000956	nuclear-transcribed mRNA catabolic process	biological_process	12	2172	102	34266	1.86	2.792e-02	5.667e-01		LOC120026950,LOC120028993,LOC120030812,LOC120031166,LOC120031537,LOC120036671,LOC120039547,LOC120040304,LOC120040644,LOC120048153,LOC120049854,exosc8
GO:0042626	ATPase-coupled transmembrane transporter activity	molecular_function	18	2172	174	34266	1.63	2.799e-02	5.667e-01		LOC120017775,LOC120031067,LOC120031373,LOC120032174,LOC120032568,LOC120033884,LOC120034052,LOC120035172,LOC120038410,LOC120038416,LOC120047669,LOC120048543,LOC120049318,LOC120049363,LOC120049859,LOC120050102,LOC120051421,LOC120052909
GO:0010605	negative regulation of macromolecule metabolic process	biological_process	81	2172	1033	34266	1.24	2.850e-02	5.667e-01		LOC120018286,LOC120019509,LOC120021902,LOC120023423,LOC120026950,LOC120028584,LOC120028837,LOC120028850,LOC120028993,LOC120029140,LOC120030812,LOC120030825,LOC120031079,LOC120031166,LOC120031391,LOC120031537,LOC120032499,LOC120032805,LOC120032953,LOC120033377,LOC120033605,LOC120033676,LOC120033703,LOC120033969,LOC120034085
GO:0006013	mannose metabolic process	biological_process	3	2172	11	34266	4.3	2.857e-02	5.667e-01		LOC120018089,LOC120037786,LOC120049463
GO:0005391	P-type sodium:potassium-exchanging transporter activity	molecular_function	3	2172	11	34266	4.3	2.857e-02	5.667e-01		LOC120031067,LOC120048543,LOC120051421
GO:0008554	P-type sodium transporter activity	molecular_function	3	2172	11	34266	4.3	2.857e-02	5.667e-01		LOC120031067,LOC120048543,LOC120051421
GO:0008556	P-type potassium transmembrane transporter activity	molecular_function	3	2172	11	34266	4.3	2.857e-02	5.667e-01		LOC120031067,LOC120048543,LOC120051421
GO:0045807	positive regulation of endocytosis	biological_process	3	2172	11	34266	4.3	2.857e-02	5.667e-01		LOC120031184,LOC120031836,LOC120037821
GO:1905286	serine-type peptidase complex	cellular_component	3	2172	11	34266	4.3	2.857e-02	5.667e-01		LOC120034949,LOC120040386,LOC120056970
GO:1905370	serine-type endopeptidase complex	cellular_component	3	2172	11	34266	4.3	2.857e-02	5.667e-01		LOC120034949,LOC120040386,LOC120056970
GO:0048259	regulation of receptor-mediated endocytosis	biological_process	4	2172	19	34266	3.32	2.900e-02	5.667e-01		LOC120017353,LOC120031184,LOC120031836,LOC120037821
GO:0006607	NLS-bearing protein import into nucleus	biological_process	4	2172	19	34266	3.32	2.900e-02	5.667e-01		LOC120028225,LOC120048519,LOC120051404,LOC120065556
GO:0032994	protein-lipid complex	cellular_component	4	2172	19	34266	3.32	2.900e-02	5.667e-01	Y	LOC120048760,LOC120048761,LOC120048762,apoc2
GO:1990777	lipoprotein particle	cellular_component	4	2172	19	34266	3.32	2.900e-02	5.667e-01	Y	LOC120048760,LOC120048761,LOC120048762,apoc2
GO:0034358	plasma lipoprotein particle	cellular_component	4	2172	19	34266	3.32	2.900e-02	5.667e-01	Y	LOC120048760,LOC120048761,LOC120048762,apoc2
